"","Country.Code","year","Coal_AnnualMtCO2","Coal_duration_year","Coal_Share_Ret","Coal_Share_EarlyRet","Coal_Share_Tran","Coal_Share_PhasedOut","Coal_logCurrent_MW","Gas_Current_MW","Gas_duration_year","Gas_logCurrent_MW","Coal_Gen_Decline_Perc","Gas_Gen_Decline_Perc","Share_VRE_Gen","GDPpc_2015.","Population","WDI_Manu_GDP_.","WDI_CoalRents_.","WDI_OilRents_.","WDI_NGRents_.","WDI_NG_El_.","WDI_Coal_El_.","logGDPpc","BP_GasReserve_tM3","BP_GasProduction_bM3","BP_CoalProduction_mTon","BP_CoalReserve_mTon","BP_CoalR2P_yr","LogBP_GasR2P_yr","HHI_Gas_Import","contiguity_Gas_Import","agree_Gas_Import","sanction_Gas_Import","common_language_Gas_Import","colony_Gas_Import","HHI_Gas_Export","contiguity_Gas_Export","agree_Gas_Export","sanction_Gas_Export","common_language_Gas_Export","colony_Gas_Export","NetValue_Gas_Import","NetQuantity_Gas_Import","HHI_Coal_Import","contiguity_Coal_Import","agree_Coal_Import","sanction_Coal_Import","common_language_Coal_Import","colony_Coal_Import","HHI_Coal_Export","contiguity_Coal_Export","agree_Coal_Export","sanction_Coal_Export","common_language_Coal_Export","colony_Coal_Export","NetValue_Coal_Import","NetQuantity_Coal_Import","R_IndepProducer","R_Private","R_Unbundle","R_WholeSale","R_IndepReg","R_Choice","R_Liberalization","R_Corp","StateCapacity","num_supply_policy","binary_airqual","ghg_ambition_n","cw_2030","annex_one","annex_two"
"UZB-2005","UZB",2005,14.6,48,0,0,0,0,7.85709386490249,8090,44,8.99838401005254,0,0,0,1560.29200014683,26167000,9.02026691309793,0.172720377765279,5.37160292421135,8.92774487104872,71.7439024390244,4.08333333333333,8.19605659133195,0.9243,54.621875,3.0023,4000,1332.31189421444,2.82860225072942,0,0,0,0,0,0,0.29152243457931,0.464515342153706,0.985798619139057,0,0.878701058185269,0,-476442.213,-5714789.343,0.89929563396615,0.946839746141649,1,0,0.99966032654847,0.0528205804068201,1,1,1,0,1,0,61.195,2884.004,0,0,0,0,0,0,1,1,-0.3733,1,0,1,1,0,0
"UZB-2006","UZB",2006,14.6,49,0,0,0,0,7.85709386490249,8090,45,8.99838401005254,0,0,0,1656.22258482987,26488250,19.8149161289812,0.156904350881374,4.34214617853328,16.8322525714706,72.0620581304006,4.08680282796544,8.25572306606497,0.9243,56.595,3.1223,4000,1281.10687634116,2.79311605218635,0,0,0,0,0,0,0.32698817397083,0.402391956215761,0.866278699428786,0,0.866278699428786,0,-647697.536,-4768781.019,0.917947230893745,0.957204301075269,0.998494623655914,0,0.998494623655914,0.0412903225806451,1,1,1,0,1,0,78.596,4644,0,0,0,0,0,0,1,1,-0.3419,1,0,1,1,0,0
"UZB-2007","UZB",2007,14.6,50,0,0,0,0,7.85709386490249,8090,46,8.99838401005254,0,0,0,1787.49020360713,26868000,26.8864252605352,0.210570825809528,4.11571314211123,13.8895336856133,78.6639427987743,4.08580183861083,8.33199612307662,0.91845,58.905,3.2733,4000,1222.00837075734,2.74676148989399,0,0,0,0,0,0,0.317280899672655,0.542253752776362,0.942915090928216,0,0.84725627911798,0,-708365.164,-5097062.056,0.536504236822916,0.928576629302305,0.995145984515691,0,1,0.0665693552133859,0,0,0,0,0,0,195.693,2884.21,0,0,0,0,0,0,1,1,-0.3421,1,0,1,1,0,0
"UZB-2008","UZB",2008,14.6,51,0,0,0,0,7.85709386490249,8090,47,8.99838401005254,0,0,0,1917.8493618026,27302800,24.314930061351,0.535634788278614,4.39931830334527,19.8143323526962,69.9716599190283,4.08502024291498,8.40238804217585,0.8853,61.0225,3.602,1900,527.484730705164,2.67468392199402,1,0,1,0,0,0,0.532007863538806,0.289012022443216,1,0,0.974358034718536,0,-2068520.336,-10177433.606,0.496645322281417,0.983056957462149,0.983056957462149,0,0.983056957462149,0,0,0,0,0,0,0,163.99,5548,0,0,0,0,0,0,1,1,-0.1347,1,0,1,1,0,0
"UZB-2009","UZB",2009,14.6,52,0,0,0,0,7.85709386490249,8090,48,8.99838401005254,0,0,0,2037.58148779245,27767400,18.6996121115552,0.140016075482997,1.45083569447794,11.9048370778636,75.1571571571572,4.08608608608609,8.46294716734683,0.8736,58.42375,3.6542,1900,519.949646981555,2.70490011974539,1,0,1,0,1,0,0.566395744322641,0.295572957210859,1,0,1,0,-1618516.134,-5982123.497,0.47525291827595,0.973795504303956,1,0,1,0,0,0,0,0,0,0,178.162,7353.7,0,0,0,0,0,0,1,1,-0.1682,2,0,1,1,0,0
"UZB-2010","UZB",2010,14.6,53,0,0,0,0,7.85709386490249,8090,49,8.99838401005254,0,0,0,2131.35771990098,28562400,10.1811359695823,0.177982091255547,1.36556852378151,7.30039301916179,73.4854932301741,4.08510638297872,8.50794281183959,0.8736,57.143625,3.6294,1900,523.502507301482,2.72705476952825,1,0,1,0,1,0,0.811451220734625,0.999999995171657,1,0,0.999999995171657,0,-262916.148,-2071103.74,0.468369602666695,0.893831351895461,1,0,0.999854913020356,0.006003599157695,1,0,0,0,0,0,-8294.098,-98095.898,0,1,0,0,0,0,1,1,-0.07635,2,1,1,1,0,0
"UZB-2011","UZB",2011,14.6,54,0,0,0,0,7.85709386490249,8090,50,8.99838401005254,0,0,0,2231.05271257186,29339400,10.2450890019411,0.191200265017751,2.07023379383746,9.11244807652977,75.3396946564885,4.08396946564885,8.55365715050578,0.8736,56.643125,3.844804,1900,494.173435108786,2.73585198410455,0.999481282995056,0,1,0,0.0002594258042199,0,0.46697034961909,0.622871337226921,1,0,1,0,-682340.856,-2746129.801,0.758565156139921,0.937003430369874,1,0,0.999556595822254,0.0009700363241294,0,0,0,0,0,0,869.473,34844.056,0,1,0,0,0,0,1,1,-0.1191,2,1,1,1,0,0
"UZB-2012","UZB",2012,14.6,55,0,0,0,0,7.85709386490249,8568,51,9.05578961212758,0,0,0,2354.5936431533,29774500,10.5353690643513,0.0703808968939064,2.00160011940789,8.62348030793224,73.8342857142857,4.08571428571429,8.60755176990692,0.845325,56.527625,3.75294,1900,506.26975118174,2.70499171208202,1,0,1,0,1,0,0.8498559019073,0.935853482800998,1,0,0.935853482800998,0,-220954.111,-1728325.475,0.50000087712193,0.999986281430643,1,0,0.999986281430643,0,1,0,0,0,0,0,7622.079,218681.595,0,1,0,0,0,0,1,1,-0.208,2,1,1,1,0,0
"UZB-2013","UZB",2013,14.6,56,0,0,0,0,7.85709386490249,8568,52,9.05578961212758,0,0,0,2487.24440324401,30243200,11.6145232608903,0.0364243643920352,1.81098984495042,8.31707283634849,74.0738007380074,4.08487084870849,8.66235904031162,0.845325,55.902,4.09002,1900,464.545405645938,2.71612101109991,0,0,0,0,0,0,0.500139102112562,0.44256845931908,1,0,0.44256845931908,0,-1038515.426,-3762508.866,0.920190777650772,1,1,0,1,0,0,0,0,0,0,0,4501.717,137769.58,0,1,0,0,0,0,1,1,-0.0971,3,1,1,1,0,0
"UZB-2014","UZB",2014,14.6,57,0,0,0,0,7.85709386490249,8568,53,9.05578961212758,0,0,0,2613.74824819776,30757700,12.6883574975987,0.0303130899002915,1.40801898329424,5.41544208670451,74.1985559566787,4.08483754512635,8.71196890953997,0.845325,56.296625,4.39682,1900,432.130494311798,2.70908658216152,1,0,1,0,1,0,0.499411536376434,0.474515571250237,1,0,0.474515571250237,0,-887727.579,-3401282.434,0.809174950494001,0.999412901099283,1,0,0.999995821360137,0.0005829202608541,0,0,0,0,0,0,7266.074,239312.32,0,1,0,0,0,0,1,1,-0.1115,3,1,1,1,0,0
"UZB-2015","UZB",2015,14.6,58,0,0,0,0,7.85709386490249,8938,54,9.0980671294934,0,0,0,2753.97105783086,31298900,12.8094689336525,0.0150647267740631,0.526675674638226,3.57728670528244,75.0052374301676,4.08519553072626,8.76422749911724,0.845325,53.61125,3.48797,1900,544.729455815274,2.75796223468321,1,0,0,0,0,0,0.533837875799218,0.650705460091358,0.650705460091358,0,0.650705460091358,0,-570101.032,-3246887.278,0.831718612466871,0.999999818802288,0.999999818802288,0,0.999999818802288,0,0,0,0,0,0,0,5744.944,220753.34,0,1,0,0,0,0,1,1,-0.07955,4,1,1,1,0,0
"UZB-2016","UZB",2016,14,59,9.3266253869969,0,0,3.52167182662538,7.82124208352356,9388,55,9.14718755697091,0,0,0,2867.0511132707,31847900,13.6540206285506,0.0189339569216539,0.356801760612992,2.11753304648124,67.08929,17.821428,8.8044676228851,0.845325,53.123999754179,3.86725,1375,355.549809296011,2.76709236988555,0,0,0,0,0,0,0.765777461208307,0.132623433228525,0.132623433228525,0,0.132623433228525,0,-742189.881,-3051003.259,0.691617718959701,0.999238909011367,0.999903754451398,0,0.999893737473974,0.0006548284626069,0,0,0,0,0,0,5022.011,210742.214,0,1,0,0,0,0,1,1,0.455997761155662,4,1,1,1,0,0
"UZB-2017","UZB",2017,14,60,9.3266253869969,0,0,3.52167182662538,7.82124208352356,9838,56,9.19400771735528,8.57409133271202,0,0.0001722356183258,2943.09920631594,32388600,13.8157859737076,0.0360593632484536,0.661950141993753,4.10458310863666,66.68963,16.896315,8.830646785936,0.845325,53.6068018682399,4.03863,1375,340.461988347534,2.75804520824382,1,1,1,0,1,0,0.342775164531873,0.25683168086943,0.584794259626467,0,0.584794259626467,0.327962578757036,-1277143.025,-4239455.817,0.631765702532286,0.999984981156725,0.999985074441466,0,0.999985074441466,9.32847408391875e-08,1,1,1,0,1,0,6571.561,267966.671,0,1,0,0,0,0,1,1,0.208389344986706,4,1,1,1,0,0
"UZB-2018","UZB",2018,14,61,9.3266253869969,0,0,3.52167182662538,7.82124208352356,9838,57,9.19400771735528,1.39794967381175,0,0.000168265185933,3062.48622241035,32956100,15.9143451898564,0.0527463848698131,1.12073426200572,8.4367746464968,70.217064,17.802456,8.87041068506106,0.845325,58.28515,4.17443,1375,329.386287469187,2.67437382486682,0.999939041620361,0.999969519881143,1,0,0.999969519881143,0,0.382135107564011,0.242575053677922,0.47898590473439,0,0.47898590473439,0.236410851056467,-2323591.62,-6529299.215,0.64372892730534,0.999491998950228,0.999886130684084,0,0.999851879951318,0.0003598810010903,0.977809348930019,0.9887983779423,0.9887983779423,0,0.9887983779423,0,13704.591,511183.372,0,1,0,0,0,0,1,1,0.286608099844157,4,1,1,1,0,0
"UZB-2019","UZB",2019,14,62,9.3266253869969,0,0,3.52167182662538,7.82124208352356,10288,58,9.2387334464774,4.75302889095992,0,0.0001663616702711,3185.3345554112,33580350,17.5426910753694,0.0336816048445821,0.819211930906664,5.07447370101394,70.18799,17.002163,8.90974093245826,0.845325,57.4584107669616,4.04794,1375,339.678947810491,2.68865977370345,1,1,1,0,1,0,0.350225320404917,0.207465862295426,0.598159071476949,0,0.598159071476949,0.390693209181522,-2242902.406,-7471936.87,0.69518326422043,0.99831901297474,1,0,0.99960879422194,0.0012897812471993,1,0,0,0,0,0,17919.952,685160.786,0,1,0,0,0,0,1,1,0.199149345510081,6,1,1,1,0,0
"UZB-2020","UZB",2020,14,63,9.3266253869969,0,0,3.52167182662538,7.82124208352356,11748,59,9.37143829231851,18.6393289841566,0,0.0001787629603146,3187.04897361119,34232050,19.1643699370023,0.0292509982094504,0.395640310697318,2.06722663890198,73.58356,15.585344,8.91027901000289,0.845325,47.1011725663717,4.1330511,1375,333,2.88742327283171,0.697935783938774,1,1,0,1,0,0.379238495416568,0.305024429190645,0.450283554080783,0,0.450283554080783,0.145259124890138,-556549.304,-3748155.357,0.586836589585265,0.998866186595741,0.99957386970284,0,0.999546767815941,0.0006805812201996,0.999619916395336,0,0.999809922068048,0,0,0,21738.031,820029.776,0,1,0,0,0,0,1,1,0.66825997384865,6,1,1,1,0,0
"UZB-2021","UZB",2021,14,64,9.3266253869969,0,0,3.52167182662538,7.82124208352356,12018,60,9.39416080489387,15.0046598322461,0,0.0001689189189189,3356.03325477535,34915100,19.5718351754843,0.0535648008565471,0.867176370586835,11.0412650689481,73.97399,15.673028,8.96194330561204,1.1247240314963,50.9188053097345,4.7812,4730.40986327562,1076.89308997775,0,1,1,1,0,1,0,0.718309939521073,0.049865638183466,1,0,0.160572275151098,0.110706636967632,-556229.774,-1358098.663,0.494307870912208,0.996446765185906,0.99964689494222,0,0.999626968488688,0.0031802033027819,0.488311642393023,0.490374531835206,0.999709017574186,0,0.502005185825411,0.0116306539902045,28119.464,279130.63,0,1,0,0,0,0,1,1,0.271187398438288,6,1,1,1,0,0
"UZB-2022","UZB",2022,14,65,9.3266253869969,0,0,3.52167182662538,7.82124208352356,13122,61,9.48204548990482,0,0,0.00260891550720178,14796.8815462171,-59020162.9108659,12.5011974696641,0.756958291263502,5.54889687123184,4.47836759199763,14.951798766424,39.1695317501245,9.79889477002365,1.49338753037266,17.3339910144569,64.2376541887771,51409.8162647667,802.921237609881,2.18948531353681,0.392266315621446,0.611565004887891,0,0.443541111544761,0,1.38777878078145e-17,0.217323027730047,1,0.861798837532161,0.0552722724802159,0.906716230060399,0,-3014501.43376667,10598211.6609684,0.470804696679829,0.73531255535306,0.555837559770253,0,0.438702445970514,0.214605193417871,0.469282298180822,1,0.231221602767641,0.231930183250598,1,0,-5144813.2366251,-48730753.1803217,0,1,0,0,0,0,1,1,0.669379859265275,6,1,1,1,0,0
"VEN-1995","VEN",1995,0,0,0,0,0,0,0,4540,39,8.42068229103539,0,0,0,14450.5691034916,22107286,13.7853462369369,0.0164890672486179,14.5559545074645,0.301335331109423,26.7638809465458,0,9.09716612628114,4.511817,30.52611,4.35,349.463293009315,97.2196049761387,4.99587285087275,0.401945129917259,0,0.578313253012048,0.421686746987952,1,0,0,0,0,0,0,0,4.775,0.332,0.548543403507998,0.702447504902937,0.705785814832636,0.223979612620435,0.926427117523372,0.702447504902937,0.201577068427354,0.0091127363078096,0.0249722932325231,0,0.371859258547663,0,-179823.378,-3796613.754,1,0,0,0,0,0,0,0,0.3446,0,0,0,0,0,0
"VEN-1996","VEN",1996,0,0,0,0,0,0,0,4540,40,8.42068229103539,0,0,0,15036.1576989479,22572110,12.4268853777278,0.0023150659433672,23.0648781099677,0.385285716754203,26.4142456474573,0,9.47104621697472,4.497165,33.00141,4.18,409.833032233839,96.51867807339,4.9146521893986,0.714673825823402,0,0.82762312633833,0.17237687366167,0.17237687366167,0,1,0,1,0,1,0,-2718.922,-13185.066,0.500597891948642,0.641334054337332,0.661475616912084,0.0385122406030498,0.679846294940382,0.641334054337332,0.153861378733919,0.0592976227722461,0.0948408925117093,0,0.335744155762917,0,-172666.413,-2947405.669,1,0,0,0,0,0,0,0,0.2962,0,0,0,0,0,0
"VEN-1997","VEN",1997,0,0,0,0,0,0,0,4540,41,8.42068229103539,0,0,0,1997.57802422792,23037561,21.1279143047693,0,17.5046486685088,0.321044159074458,23.0448984820342,0,8.96728835756658,4.574088,34.2213,5.29,241.090816102469,53.8321413356322,4.89531435635332,0.9389343567146,0,0.0315267581202741,0.968473241879726,0.968473241879726,0,0,0,0,0,0,0,24.79,654.904,0.494488803698554,0.588994310475022,0.588994310475022,0.0186850819066892,0.607730439688451,0.589045357781761,0.108896150338676,0.0152458140652153,0.0450584157679685,0,0.192941792271245,0.0205353903435184,-160184.393,-3945700.828,1,0,0,0,0,0,0,0,0.3528,0,0,0,0,0,0
"VEN-1998","VEN",1998,0,0,0,0,0,0,0,4540,42,8.42068229103539,0,0,0,1281.76029988571,23503819,19.0279312962976,0,8.57137562243914,0.239125734808664,22.5099503102519,0,7.97708552466517,4.60368504,35.892405,6.46,7704.10999693803,1432.71619854141,4.8540866441998,0.987349691057126,0,0.000284515776035,0.99363608730014,0.999764119399356,0.0060793969238251,0.996372153829275,0.0018172253934932,0.0018172253934932,0,1,0.0018172253934932,-840.544,-4506.712,0.557957496773204,0.681956012152496,0.986503986827526,0.0119323125417528,0.693888324694249,0.681956012152496,0.450451820326754,0.0138011762731719,0.0309064115656507,0,0.121219862151284,0.0203472643730753,-1001047.096,-16174499.801,1,0,0,0,0,0,0,0,0.2643,0,0,0,0,0,0
"VEN-1999","VEN",1999,0,0,0,0,0,0,0,4540,43,8.42068229103539,0,0,0,11009.8821840661,23966960,17.6954904068778,0,12.8387638257711,0.283966808667976,18.3756496285179,0,9.93969225547719,4.60918398,30.4251,6.59,479,72.6858877086495,5.0205381838375,0.999746730832252,0,0,0.0001266506242542,0.0001266506242542,0,1,0,0,0,1,0,-5011.518,-28654.392,0.448828981699962,0.506039666760031,0.545435172277591,0.0175030030864699,0.523542669846501,0.506039666760031,0.107290437084456,0.142129823826813,0.223049572890198,0,0.381654713512993,0.0512288241838625,-206938.122,-5967439.487,1,1,0,0,0,0,1,0,0.2766,0,0,0,0,0,0
"VEN-2000","VEN",2000,0,0,0,0,0,0,0,4540,44,8.42068229103539,0,0,0,4135.08831122366,24427729,18.5290299154014,0,20.0011569684281,0.450042899866886,16.9858451290591,0,9.39589387739919,4.60918398,30.99564,7.88,479,60.7868020304569,5.00195956004404,0.676538000761422,0,1,0.800852037323918,0.988021039737724,0.187169002413805,0,0,0,0,0,0,100.528,222.056,0.527206355980405,0.273576994759688,0.328636568576499,0.310730130868705,0.327655442691901,0.291394401080496,0.104405772890657,0.163242222621772,0.464838219646722,0.317212655909818,0.393247451182267,0.0513309615579836,-282746.824,-7651577.685,1,0,0,0,0,0,0,0,0.1599,0,0,0,0,0,0
"VEN-2001","VEN",2001,0,0,0,0,0,0,0,4540,45,8.42068229103539,0,0,0,6108.72266334743,24880203,16.9893279482888,0.0116115298305875,14.809781275052,0.39389596845671,21.8422308281273,0,8.49442870542399,4.6398,32.84823,7.69,479,62.2886866059818,4.95052867864261,0.521317264508324,0,0.957481940144479,0.303921568627451,0.303921568627451,0,1,0,0,1,1,0,-6335.837,-29577.555,0.366022659583136,0.563342252314248,0.840394507539059,0.0491181067551327,0.61246035906938,0.563235817052135,0.149289934006423,0.150433023553649,0.431923343624406,0.281436171149268,0.425637396487896,0.0056430701234307,-395134.334,-10243362.338,1,0,0,0,0,0,0,0,0.1861,0,0,0,0,0,0
"VEN-2002","VEN",2002,0,0,0,0,0,0,0,4540,46,8.42068229103539,0,0,0,7981.30515111784,25330929,16.4385948738247,0,18.7480489712018,0.485477997520281,20.6517005617733,0,10.1834999684168,4.64091,31.541205,8.1,479,59.1358024691358,4.99137096042233,1,0,1,1,1,0,1,0,0,1,1,0,-12618.631,-58336.835,0.299088148607866,0.436943619419746,0.873465476855477,0.0012537468038791,0.673187875040311,0.442171710155026,0.193714500839354,0.127600902558579,0.258273604410446,0.354141601859842,0.48027307411598,0.0111651123734968,-356649.583,-8720393.996,1,0,0,0,0,0,0,0,0.003318,0,0,0,0,0,0
"VEN-2003","VEN",2003,0,0,0,0,0,0,0,4540,47,8.42068229103539,0,0,0,2706.14733984473,25782029,17.1181225878838,2.21645152227653e-06,21.1779581221907,0.382225897512285,17.5813538675716,0,9.45439356377403,4.68309,27.99864,7.03,479,68.1365576102418,5.11955748988158,1,0,1,0,1,0,0.616200204354603,0,0,0.258960372184777,1,0,-29136.857,-106217.957,0.241756300777869,0.228646529559889,0.700548774553153,0.0032976912679477,0.265803716094435,0.26053037291728,0.289771895752997,0.0748999337269345,0.360563238425316,0.373908725454835,0.582127921899871,0,-287170.32,-6765366.129,1,0,0,0,0,0,0,0,-0.1144,0,0,0,0,0,0
"VEN-2004","VEN",2004,0,0,0,0,0,0,0,4540,48,8.42068229103539,0,0,0,16804.3438203349,26226927,16.4577514444708,0.150228232770227,23.0890395880635,0.282061313688956,16.357861839435,0,9.99005057090774,4.7612430144765,31.52955,8.107304,479,59.0825260777196,5.01733884929673,1,0,1,1,1,0,1,0,0,0,1,0,-15454.852,-40819.855,0.229066368818334,0.0824944718194008,0.543327887907268,0.0010270731105287,0.135116213094168,0.131444487850421,0.269304169390864,0.0630448965292193,0.366421819182685,0.293291504850413,0.554699704074015,0.0085444424006178,-347185.823,-8041861.891,1,0,0,0,0,0,0,0,0.2002,0,0,0,0,0,0
"VEN-2005","VEN",2005,0,0,0,0,0,0,0,4540,49,8.42068229103539,0,0,0,20428.0991622782,26668785,15.078064466557,0.0742191320000952,28.0538745861065,0.360365920832308,13.6035830866166,0,9.51541643016516,4.785916901724,30.43509,7.195,479,66.5740097289785,5.05783668647205,1,0,0,1,1,0,0.99999826864836,8.65676569103707e-07,1,0,1,8.65676569103707e-07,-29556.861,-71620.235,0.285849739179434,0.0579879026654335,0.638399049497389,0.0019741413812296,0.452820130516426,0.0733381439266555,0.24592813861728,0.127603213051505,0.992580456835861,0,0.586680189028269,0.0141532901289401,-391222.709,-6495657.682,1,0,0,0,0,0,0,0,0.3183,0,0,0,0,0,0
"VEN-2006","VEN",2006,0,0,0,0,0,0,0,4840,50,8.48466999971068,0,0,0,-95.0085098288473,27102081,13.9085695332202,0.0643409416368239,26.8186567625884,0.415380969310995,13.4882541522523,0,9.02929124150367,5.2254892751715,34.94502,7.16359,479,66.8659149951351,5.00752774437323,0,0,0,0,0,0,1,0,1,0,1,0,-766.243,-1341.639,0.710401784263586,0.0238323957824927,0.0316933419393601,0.0078609461568674,0.0691891718281709,0.0613282256713034,0.269446865262874,0.172960765641859,0.99998292461616,0,0.677801943130245,0.0298441903306703,-287024.716,-3860059.226,1,0,0,0,0,0,0,0,0.3386,0,0,0,0,0,0
"VEN-2007","VEN",2007,0,0,0,0,0,0,0,5460,51,8.60520406873895,0,0,0,19266.6593457391,27525097,13.336724212233,0.0841410870915604,21.6186473049421,0.404644901272761,15.7721470222565,0,9.9543799800234,5.37230676222,37.24716,6.855341,479,69.8725271288474,4.97143695961735,1,0,1,1,1,0,1,0,1,0,1,0,-1343.099,-1846.646,0.780134388496246,0.01005179753096,0.0481301859506406,0.0102391198315787,0.0481301859506406,0.0352399182516208,0.250168514586772,0.107243036812579,0.994376207570261,6.10508872862858e-05,0.605593804460543,0.0541717129686964,-477435.229,-6917309.523,1,0,0,0,1,0,0,1,0.3645,0,0,0,0,0,0
"VEN-2008","VEN",2008,0,0,0,0,0,0,0,5610,52,8.63230599851674,0,0,0,23681.6880251633,27933833,12.8395861840125,0.136321487377968,22.6737847784336,0.299641057955094,14.6650795912722,0,9.87217883541938,5.5313826136335,33.42321,5.053704,479,94.7819658610793,5.10894251499099,0.999999329278798,0.999999664639287,1,3.33939692975392e-07,1,0.999999664639287,0,0,0,0,0,0,124554.412,703719.878,0.514581813766202,0.0408425801086639,0.219676733059199,0.001388740001234,0.105169924888353,0.102930580041479,0.241310623915812,0.2172254390316,0.970264770579314,0,0.681935671736168,0.0328060645821193,-480106.166,-5591610.991,1,0,0,0,1,0,0,1,0.4162,0,0,0,0,0,0
