Country Code,year,Coal_Current_MW,Coal_AnnualMtCO2,Coal_Peak_MW,Coal_Ret_MW,Coal_EarlyRet_MW,Coal_Tran_MW,Coal_duration_year,Coal_Share_Ret,Coal_Share_EarlyRet,Coal_Share_Tran,Coal_Share_PhasedOut,Coal_logCurrent_MW,Gas_Current_MW,Gas_duration_year,Gas_Peak_MW,Gas_Ret_MW,Gas_EarlyRet_MW,Gas_Share_Ret,Gas_Share_EarlyRet,Gas_Share_PhasedOut,Gas_logCurrent_MW,Share_Solar_Gen,Share_Wind_Gen,Share_Nuclear_Gen,Share_Gas_Gen,Share_Coal_Gen,Coal_Gen_Decline_Perc,Gas_Gen_Decline_Perc,rate_coal_gen_5y,rate_coal_share_5y,rate_coal_cap_5y,rate_gas_gen_5y,rate_gas_share_5y,Share_VRE_Gen
IRQ,1998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2281.0,21.0,2281.0,0.0,0.0,0.0,0.0,0.0,7.732369222284388,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHL,1998.0,1892.0,10.2,1892.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,7.545389749611823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLD,1998.0,4317.0,21.1,4317.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,8.370315995555478,4878.0,19.0,4878.0,0.0,0.0,0.0,0.0,0.0,8.492490578775866,0.0,0.0070422535211267,0.0419234154929577,0.5618397887323944,0.2908230633802817,0.0,0.0,0.0,0.6286578778334317,0.0,0.0,-0.4753732523042208,0.0070422535211267
SAU,1998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11057.0,24.0,11057.0,0.0,0.0,0.0,0.0,0.0,9.3108189905424,0.0,0.0,0.0,0.4248361941822184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL,1998.0,874.0,5.0,874.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,6.773080375655535,1820.0,25.0,1820.0,0.0,0.0,0.0,0.0,0.0,7.506591780070841,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARG,1998.0,375.0,2.0,375.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,5.926926025970411,4700.0,42.0,4700.0,0.0,0.0,0.0,0.0,0.0,8.45531778769815,2.2920455395472505e-07,0.0004387379641318,0.1004859729779156,0.4619496441370095,0.024376578444126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004389671686857547
FRA,1998.0,8652.0,48.4,8652.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,9.06554578707295,523.0,29.0,523.0,0.0,0.0,0.0,0.0,0.0,6.259581464064923,0.0,3.942828979793001e-05,0.7648891079349434,0.0097979300147856,0.0661015278462296,15.349652765689424,0.0,0.5251199589840916,0.08942794687973,0.5779010633379557,0.0,0.0,3.942828979793001e-05
IND,1998.0,57989.8,329.3,57989.8,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,10.968022411994044,7792.0,9.0,7792.0,0.0,0.0,0.0,0.0,0.0,8.960852845322371,1.1999336419890272e-05,0.0021363018808781,0.0225135668533696,0.0993410072966291,0.666201484787224,0.0,0.0,0.0,0.0,0.0,0.0,-0.5136234680057703,0.00214830121729799
FIN,1998.0,3787.2,21.2,3787.2,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,8.239382238759719,1479.0,27.0,1479.0,0.0,0.0,0.0,0.0,0.0,7.2991214627108,0.0,0.0002851033499643,0.3114754098360656,0.1257305773342836,0.1131860299358517,0.0,0.0,0.0,1.925591459549344,0.0,0.0,-0.4498381691217042,0.0002851033499643
AUT,1998.0,1993.0,10.9,1993.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,7.597396320212795,481.0,23.0,481.0,0.0,0.0,0.0,0.0,0.0,6.175867270105761,0.0,0.0008941344778254,0.0,0.1586194563662374,0.0738555078683834,0.0,0.0,0.0,0.0598072868687807,0.0,0.0,0.8862021895632621,0.0008941344778254
IRL,1998.0,915.0,5.1,915.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,6.818924065275521,1030.0,18.0,1030.0,0.0,0.0,0.0,0.0,0.0,6.937314081223682,0.0,0.0081378650071804,0.0,0.3078027764480612,0.3226424126376256,0.0,0.0,0.0,0.0,0.0,0.0,-1.171685325079529,0.0081378650071804
HUN,1998.0,1709.0,10.3,1709.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,7.443663683115591,575.0,4.0,575.0,0.0,0.0,0.0,0.0,0.0,6.354370040797351,0.0,0.0,0.3749999999999999,0.1967741935483871,0.2569892473118279,0.0,0.0,1.1591355599214144,0.0269319237642551,0.0,0.0,-0.1204016368092086,0.0
GRC,1998.0,4948.0,28.3,4948.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,8.506738733512378,910.0,30.0,910.0,0.0,0.0,0.0,0.0,0.0,6.813444599510896,0.0,0.0015154795410261,0.0,0.037021000216497,0.7025330158042867,0.0,0.0,0.0,0.9688627746178357,0.0,0.0,0.0,0.0015154795410261
BRA,1998.0,1303.0,7.5,1303.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,7.172424577124845,202.0,22.0,202.0,0.0,0.0,0.0,0.0,0.0,5.308267697401205,0.0,1.5540081709128023e-05,0.0101476733560606,0.0041056895875516,0.0216741528938289,0.0,0.0,0.0,-0.2085454203139249,0.0,0.0,0.0,1.5540081709128023e-05
DNK,1998.0,5003.0,27.1,5003.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,8.517793011488205,495.0,13.0,495.0,0.0,0.0,0.0,0.0,0.0,6.20455776256869,0.0,0.0686465433300876,0.0,0.1979065238558909,0.5757059396299903,40.38316107890093,0.0,11.595664229896649,5.552182391502779,0.0,0.0,0.0,0.0686465433300876
DEU,1998.0,50961.9,278.6,50961.9,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,10.838833573695435,11103.0,62.0,11103.0,0.0,0.0,0.0,0.0,0.0,9.314970621054266,7.241391795503096e-05,0.0083094970853398,0.29262464245628,0.0974510300879829,0.5290922915384336,5.7347378231672,0.0,-0.0445103886279438,0.3817978142630784,0.0,0.0,0.0,0.008381911003294832
LTU,1998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,22.0,470.0,0.0,0.0,0.0,0.0,0.0,6.152732694704104,0.0,0.0,0.7923976608187134,0.0163742690058479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISR,1998.0,3800.0,19.4,3800.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,8.242756345714477,1572.0,40.0,1572.0,0.0,0.0,0.0,0.0,0.0,7.360103972989152,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA,1998.0,8670.0,45.3,8670.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,9.067624069774588,6675.0,20.0,6675.0,0.0,0.0,0.0,0.0,0.0,8.80612448326845,7.907326137666548e-05,0.0009093425058316,0.0,0.2802356383189024,0.0921598861345036,0.0,0.0,0.0,-0.1055021379871401,0.0,0.0,-3.3327380351733646,0.0009884157672082655
HRV,1998.0,125.0,0.7,125.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,4.8283137373023015,374.0,22.0,374.0,0.0,0.0,0.0,0.0,0.0,5.924255797414532,0.0,0.0,0.0,0.1170305676855895,0.0471615685589519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUS,1998.0,27438.0,147.6,27438.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,10.21968419288611,3537.0,31.0,3537.0,0.0,0.0,0.0,0.0,0.0,8.17103418920548,0.0001784720585949,9.02386813120704e-05,,0.0725293401045766,0.8319299547302615,0.0,0.0,0.0,-0.0776425207317799,0.0,0.0,0.0,0.0002687107399069704
POL,1998.0,29035.6,168.0,29035.6,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,10.276277942307637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022021737586133,0.9535412374795764,0.0,0.0,0.0,0.20945949214765,0.0,0.0,0.0,0.0
CZE,1998.0,8478.5,52.0,8478.5,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,9.045288826347182,645.0,68.0,645.0,0.0,0.0,0.0,0.0,0.0,6.4692503167957724,0.0,0.0,0.2039616217889198,0.0199628597957288,0.7011760755184153,0.0,0.0,0.0,-0.2371934023137156,0.0,0.0,0.0,0.0
PRT,1998.0,2028.0,11.1,2028.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,7.614805364711073,703.0,17.0,703.0,0.0,0.0,0.0,0.0,0.0,6.555356891810665,0.0,0.0023130300693909,0.0,0.0519146748907735,0.3078900025700334,0.0,0.0,0.0,0.5631786250177384,0.4930966469428,0.0,0.0,0.0023130300693909
IDN,1998.0,5096.0,27.0,5096.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,8.536211197252,8658.0,20.0,8658.0,0.0,0.0,0.0,0.0,0.0,9.066239028001926,0.0,0.0,0.0,0.4051658886483474,0.2925510129971936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUS,1998.0,40635.1,238.5,40635.1,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,10.61238750411697,74006.0,73.0,74006.0,0.0,0.0,0.0,0.0,0.0,11.211901449980497,0.0,0.0,0.1253920049132088,0.4189087816354312,0.1970272789479156,0.0,32.27266966558345,0.0,-0.1869164079990543,0.0734662092170708,0.5621827502447928,0.2036633567959811,0.0
PER,1998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,5.730099782973574,,2.690703618996368e-05,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.690703618996368e-05
SGP,1998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,2.0,850.0,0.0,0.0,0.0,0.0,0.0,6.745236349484363,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZE,1998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,8.0,2400.0,0.0,0.0,0.0,0.0,0.0,7.783224016336037,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZA,1998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3495.0,33.0,3495.0,0.0,0.0,0.0,0.0,0.0,8.15908865466791,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMN,1998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663.0,14.0,663.0,0.0,0.0,0.0,0.0,0.0,6.496774990185863,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGY,1998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8925.0,15.0,8925.0,0.0,0.0,0.0,0.0,0.0,9.09661160664784,0.0,0.0,0.0,0.53593258315897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRN,1998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15432.0,30.0,15432.0,0.0,0.0,0.0,0.0,0.0,9.644198554585564,0.0,0.0,0.0,0.7008359622991649,0.0010939102407579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VEN,1998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4540.0,42.0,4540.0,0.0,0.0,0.0,0.0,0.0,8.420682291035394,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EST,1998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,16.0,173.0,0.0,0.0,0.0,0.0,0.0,5.153291594497779,0.0,0.0,0.0,0.0316901408450704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLR,1998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4064.0,47.0,4064.0,0.0,0.0,0.0,0.0,0.0,8.309922989258318,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QAT,1998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.0,18.0,739.0,0.0,0.0,0.0,0.0,0.0,6.6052979209482015,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROU,1998.0,7735.0,45.1,7735.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,8.953510763007166,2660.0,35.0,2660.0,0.0,0.0,0.0,0.0,0.0,7.886081401775745,0.0,0.0,0.1002075863370447,0.1917342894885827,0.273447820343461,0.0,54.98449268941072,0.0,-0.6308461913261199,0.0,6.832077979618964,1.984917056778217,0.0
ARE,1998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7282.0,19.0,7282.0,0.0,0.0,0.0,0.0,0.0,8.893160828735379,0.0,0.0,0.0,0.9999181540488736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BGR,1998.0,5685.0,34.7,5685.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,8.645586406184636,1107.0,36.0,1107.0,0.0,0.0,0.0,0.0,0.0,7.009408932708637,0.0,0.0,0.407720144752714,0.0484921592279855,0.4414958021712907,0.0,37.383177570093466,0.0,-0.3035904728048344,0.0,6.666666666666667,0.4555519134260692,0.0
VNM,1998.0,545.0,3.4,545.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,6.300785794663244,375.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,5.926926025970411,0.0,0.0,,0.158474732571007,0.1604573957949096,0.0,0.0,0.0,0.0,0.0,0.0,-1.9882788946152885,0.0
CAN,1998.0,18604.2,101.1,18604.2,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,9.831142640662463,4350.0,39.0,4350.0,0.0,0.0,0.0,0.0,0.0,8.37793112408273,1.7981172414172297e-05,0.0001103219866399,0.126323354490184,0.0470180972364822,0.1886037103099082,0.0,0.0,0.0,-0.5762958722460276,0.0645015641629299,0.0,0.0,0.0001283031590540723
USA,1998.0,334513.38,1772.4,334513.38,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,12.72043215775044,128440.0,48.0,128440.0,0.0,0.0,0.0,0.0,0.0,11.76321714820345,0.0001360698715234,0.0007926376163462,0.183919957846452,0.1481516080558258,0.5262296883379809,0.0,0.0,0.7026310351631534,0.2796350103154488,0.0023593239646857,0.0,0.0,0.0009287074878695999
SRB,1998.0,4437.0,25.5,4437.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,8.39773375137891,360.0,14.0,360.0,0.0,0.0,0.0,0.0,0.0,5.886104031450156,0.0,0.0,0.0,0.014760147601476,0.6835083735452739,0.0,0.0,0.0,-1.0965427352103974,0.0,0.0,0.0,0.0
SVK,1998.0,1285.0,7.5,1285.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,7.158513997329321,317.0,22.0,317.0,0.0,0.0,0.0,0.0,0.0,5.75890177387728,0.0,0.0,0.4426739214924213,0.0913330742324135,0.2277496968519238,21.866670666666664,0.0,0.8266666666666665,1.0011346774897438,0.0,0.0,0.0,0.0
TKM,1998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2308.0,25.0,2308.0,0.0,0.0,0.0,0.0,0.0,7.744136627627991,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SVN,1998.0,1004.0,6.1,1004.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,6.911747300251674,69.0,23.0,69.0,0.0,0.0,0.0,0.0,0.0,4.23410650459726,0.0,0.0,0.3673469387755101,0.0080174927113702,0.3629737244897958,0.0,0.0,0.0,0.0608184763851227,0.0,0.0,0.0,0.0
UZB,1998.0,2584.0,14.6,2584.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,7.857093864902493,7290.0,37.0,7290.0,0.0,0.0,0.0,0.0,0.0,8.894258825002703,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOR,1998.0,11566.0,57.4,11566.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,9.355825038718164,7422.0,6.0,7422.0,0.0,0.0,0.0,0.0,0.0,8.912203841620542,1.6863591253529762e-05,8.431795626764881e-06,0.3781195325075233,0.1175252047450773,0.4340258788671376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5295386880294644e-05
ESP,1998.0,13800.6,75.8,13800.6,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,9.532467348461012,239.0,5.0,239.0,0.0,0.0,0.0,0.0,0.0,5.476463551931511,0.0001034179637002,0.0069807125497698,0.3050312839340193,0.0838202595790889,0.3184238998914112,0.0,0.0,0.0,-0.9375278593502734,0.0,0.0,-1.0436098259455022,0.00708413051347
ZAF,1998.0,36957.3,194.0,36957.3,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,10.517518471139145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066225520270336,0.0,0.9131000516131546,0.0,0.0,0.0,-0.0301017840644557,0.0,0.0,0.0,0.0
SWE,1998.0,291.0,1.6,291.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,5.673323267171493,130.0,12.0,130.0,0.0,0.0,0.0,0.0,0.0,4.867534450455582,0.0,0.002015240254424,0.4633793060016374,0.0033377416713898,0.0128471566219535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002015240254424
THA,1998.0,2714.0,15.7,2714.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,7.906178840394815,6063.0,7.0,6063.0,0.0,0.0,0.0,0.0,0.0,8.70996000607173,0.0,0.0,0.0,0.5475201827795133,0.1853001367875379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUR,1998.0,6114.0,37.0,6114.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,8.71833650245078,2392.0,10.0,2392.0,0.0,0.0,0.0,0.0,0.0,7.779885115070522,0.0,0.0,0.0,0.2238133837701522,0.315500315230118,0.0,0.0,0.0,0.0,0.0,0.0,-3.866456104360952,0.0
UKR,1998.0,24218.0,139.9,24218.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,10.094851437314311,6971.0,40.0,6971.0,0.0,0.0,0.0,0.0,0.0,8.849513965486398,0.0,0.0,0.435794960903562,0.1691282942368954,0.28282651607298,56.37452157598499,41.47123672078573,0.8147949611364254,0.1287162361143212,0.0,1.3349368610944097,0.1437360922821517,0.0
KWT,1998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7170.0,28.0,7170.0,0.0,0.0,0.0,0.0,0.0,8.877660933593667,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,1998.0,35856.5,186.3,35856.5,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,10.48728014061104,11878.0,74.0,11878.0,0.0,0.0,0.0,0.0,0.0,9.382443228575806,0.0,0.0024371330453085,0.2755345075883461,0.3262434917469813,0.3405616483881688,41.3115067054837,0.0,2.412065098076648,1.906511708503445,0.6693347091880127,0.0,-3.0961822527455864,0.0024371330453085
QAT,1999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.0,19.0,739.0,0.0,0.0,0.0,0.0,0.0,6.6052979209482015,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGY,1999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8925.0,16.0,8925.0,0.0,0.0,0.0,0.0,0.0,9.09661160664784,0.0,0.0001825636500559,0.0,0.5663504765671948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001825636500559
TTO,1999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829.0,22.0,829.0,0.0,0.0,0.0,0.0,0.0,6.720220155135295,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMN,1999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663.0,15.0,663.0,0.0,0.0,0.0,0.0,0.0,6.496774990185863,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOR,1999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,4.382026634673881,0.0,0.0002455996725337,0.0,0.0022922636103151,0.000327466230045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002455996725337
AZE,1999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2506.0,9.0,2506.0,0.0,0.0,0.0,0.0,0.0,7.826443135456014,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP,1999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,3.0,850.0,0.0,0.0,0.0,0.0,0.0,6.745236349484363,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EST,1999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,17.0,173.0,0.0,0.0,0.0,0.0,0.0,5.153291594497779,0.0,0.0,0.0,0.0278450363196125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARE,1999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7282.0,20.0,7282.0,0.0,0.0,0.0,0.0,0.0,8.893160828735379,0.0,0.0,0.0,0.999924042450035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOR,1999.0,13266.0,65.5,13266.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,9.4929596500855,7872.0,7.0,7872.0,0.0,0.0,0.0,0.0,0.0,8.971067438732089,1.744025301946778e-05,2.227332401152064e-05,0.3931448819647338,0.1141034504541179,0.4237867427832752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.971357703098842e-05
IRQ,1999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2281.0,22.0,2281.0,0.0,0.0,0.0,0.0,0.0,7.732369222284388,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,1999.0,334841.68,1774.2,334841.68,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,12.721413102083112,135886.0,49.0,135886.0,0.0,0.0,0.0,0.0,0.0,11.819571577908418,0.0001316893378942,0.0011517324379422,0.1947571829835423,0.151997090925868,0.5177369708074065,0.0,0.0,1.314153898350296,0.5381602610780689,0.0,0.0,0.0,0.0012834217758364
HUN,1999.0,1709.0,10.3,1709.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,7.443663683115591,575.0,5.0,575.0,0.0,0.0,0.0,0.0,0.0,6.354370040797351,0.0,0.0,0.3727200634417129,0.2067142479513613,0.2690985989955062,0.0,0.0,2.6326129666011786,0.4506091828851732,0.0,0.0,-1.6225206861567956,0.0
IND,1999.0,60734.8,344.5,60734.8,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,11.014272124134797,8142.0,10.0,8142.0,0.0,0.0,0.0,0.0,0.0,9.004791129062925,1.1072380734887758e-05,0.0026417593459544,0.0232530946128023,0.1078060700175843,0.6676306835049899,0.0,0.0,0.0,0.0,0.0,0.0,-0.1957511066675052,0.0026528317266892878
IDN,1999.0,6515.0,34.2,6515.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,8.781862489558945,8658.0,21.0,8658.0,0.0,0.0,0.0,0.0,0.0,9.066239028001926,0.0,0.0,0.0,0.3989184595581069,0.3136190995530956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRL,1999.0,915.0,5.1,915.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,6.818924065275521,1030.0,19.0,1030.0,0.0,0.0,0.0,0.0,0.0,6.937314081223682,0.0,0.0087276067983463,0.0,0.3197060174552136,0.2677997243913643,0.0,0.0,0.0,0.0,0.0,0.0,-0.7535097583980277,0.0087276067983463
ISR,1999.0,3800.0,19.4,3800.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,8.242756345714477,2467.0,41.0,2467.0,0.0,0.0,0.0,0.0,0.0,7.810758116529357,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA,1999.0,8670.0,45.3,8670.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,9.067624069774588,8301.0,21.0,8301.0,0.0,0.0,0.0,0.0,0.0,9.024131268455037,7.733952049497293e-05,0.0015467904098994,0.0,0.3363495746326372,0.0920726991492652,0.0,0.0,0.0,-0.6722379466339549,0.1568627450980386,0.0,-2.700251253055212,0.0016241299303943729
JPN,1999.0,27603.8,140.8,27603.8,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,10.22570872338748,45834.0,35.0,45834.0,0.0,0.0,0.0,0.0,0.0,10.732781452769414,0.0002020355059853,3.3696802645064315e-05,0.2939695795363353,0.2267419950293844,0.1960936836857429,0.0,0.0,0.0,-0.8845900937192341,0.0,0.0,-0.3323202615383203,0.00023573230863036432
UZB,1999.0,2584.0,14.6,2584.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,7.857093864902493,7290.0,38.0,7290.0,0.0,0.0,0.0,0.0,0.0,8.894258825002703,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VNM,1999.0,545.0,3.4,545.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,6.300785794663244,764.0,1.0,764.0,0.0,0.0,0.0,0.0,0.0,6.638567789166521,0.0,0.0,,0.1526380576425145,0.123731907126788,0.0,0.0,0.0,0.0,0.0,0.0,-0.8254320488624811,0.0
KAZ,1999.0,11764.0,62.5,11764.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,9.372799299673886,2785.0,32.0,2785.0,0.0,0.0,0.0,0.0,0.0,7.932003152361385,0.0,0.0,0.0,0.0866401120507399,0.7199881606765327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
