"","Coal_Share_Ret","Coal_Share_Tran","Coal_Share_PhasedOut","Coal_Gen_Decline_Perc","Gas_Gen_Decline_Perc","Coal_duration_year","Coal_Share_EarlyRet","Coal_logCurrent_MW","Gas_Current_MW","Gas_duration_year","Gas_logCurrent_MW","Share_VRE_Gen","GDPpc_2015.","Population","WDI_Manu_GDP_.","WDI_CoalRents_.","WDI_OilRents_.","WDI_NGRents_.","WDI_NG_El_.","WDI_Coal_El_.","logGDPpc","BP_GasReserve_tM3","BP_GasProduction_bM3","BP_CoalProduction_mTon","BP_CoalReserve_mTon","BP_CoalR2P_yr","LogBP_GasR2P_yr","HHI_Gas_Import","contiguity_Gas_Import","agree_Gas_Import","sanction_Gas_Import","common_language_Gas_Import","colony_Gas_Import","HHI_Gas_Export","contiguity_Gas_Export","agree_Gas_Export","sanction_Gas_Export","common_language_Gas_Export","colony_Gas_Export","NetValue_Gas_Import","NetQuantity_Gas_Import","HHI_Coal_Import","contiguity_Coal_Import","agree_Coal_Import","sanction_Coal_Import","common_language_Coal_Import","colony_Coal_Import","HHI_Coal_Export","contiguity_Coal_Export","agree_Coal_Export","sanction_Coal_Export","common_language_Coal_Export","colony_Coal_Export","NetValue_Coal_Import","NetQuantity_Coal_Import","R_IndepProducer","R_Private","R_Unbundle","R_WholeSale","R_IndepReg","R_Choice","R_Liberalization","R_Corp","StateCapacity","num_supply_policy","binary_airqual","ghg_ambition_n","cw_2030","annex_one","annex_two"
"ARE-2004",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,0.0760909458199681,-0.127251672939827,0.840337865364477,-0.425107472778311,2.41826643148199,-0.308620763812345,-0.547001303410721,-0.253508048586435,1.5565936925765,0.117884610374573,2.11621082182674,-0.807184063422909,1.89573735279992,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,0.927750022429393,1.57532306372766,0.700334833517057,-0.306581698696874,0.942030715559694,-0.448450927707968,0.939466223690401,-0.858040128219637,0.796404770390773,-0.151390141196045,-1.12701367655871,-0.28096461880065,-0.179204522146641,-0.238077394164701,1.24093963762196,-0.724870940202099,-1.83756745820887,-0.298616114165569,0.986492561539704,-0.411939817790701,0.0691071429689129,-0.866168521053335,-1.69865658650712,-0.217109412575124,-0.307578827269579,-0.28587370282009,-0.0122795972799121,-0.00879198096084085,-1.53771238317925,-1.05704929774021,-1.28646396483475,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,-0.913404670035551,-0.837429467073409,0,1,0,0,0
"ARE-2005",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,0.099883125310554,-0.079122001366333,0.861830460597761,-0.425107472778311,2.34578442847997,-0.307041612639846,-0.694525336288468,-0.253508048586435,1.85098684917511,0.149906242195944,2.12259714065937,-0.807184063422909,1.87226983945882,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,-0.126571196284673,-0.361129963743276,0.712637911258589,-0.30658385990859,0.942030715559694,-0.448190474189131,0.890907988112216,-0.858061501356194,0.769485453230139,-0.224368070246164,-1.13273546658624,-0.28096461880065,-0.187309504367159,-0.225568034813586,-0.163477418402567,-0.724870940202099,0.863744503027006,-0.298767643128817,0.986595516553892,-0.413770433605251,0.695498324397783,-0.690892256274666,-1.39777562781859,-0.217109412575124,-0.835354626202026,-0.28587370282009,-0.00676975844077594,-0.0057467584090888,-1.53771238317925,-1.05704929774021,-1.28646396483475,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,-0.910133846946565,-0.837429467073409,0,1,0,0,0
"ARE-2006",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,0.116333858291661,-0.0309923297928387,0.875903224456241,-0.425107472778311,2.21574854004297,-0.303649155598717,-0.849674303465485,-0.253508048586435,2.03990779254982,0.125152838458724,2.12587878656034,-0.807184063422909,1.82881958467628,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,-1.04801728071681,0.543637002525839,0.712637611364353,-0.30658385990859,0.942030715559694,-0.448450927707968,1.10191350815426,-0.858043921064841,0.795726110490596,-0.224368070246164,-1.13774948378007,-0.28096461880065,-0.205936757757439,-0.199658082199599,-0.258891704407372,-0.724870940202099,0.86641677084404,-0.298767643128817,0.981251724692871,-0.409040918352063,0.865739148405972,1.34799842961903,0.622074395400415,-0.217109412575124,1.22300128801555,-0.28587370282009,-0.00837409450593072,-0.00598979687416119,-1.53771238317925,-1.05704929774021,-1.28646396483475,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,-0.551628273371627,-0.837429467073409,0,1,0,0,0
"ARE-2007",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,0.214105229531613,0.0171373417806556,0.948929089869534,-0.425107472778311,1.78321474080746,-0.298303941827564,-0.952669815951568,-0.253508048586435,1.82923581549451,0.0879834580967461,2.13128334762561,-0.807184063422909,1.66995220130221,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,-1.11055915809388,0.453925517627615,0.689664090196431,-0.30658385990859,0.406663018918016,-0.304066660905444,1.08235679368523,-0.858029395662503,0.796404819734993,-0.224368070246164,-1.12900471849929,-0.280963567108251,-0.266890504642319,-0.246894913677179,1.52727469950941,-0.724815985947424,0.866287617809305,-0.298767643128817,0.98461202657705,-0.413049383809573,-0.830012014988215,-0.175580270234259,0.462278560217514,-0.217109412575124,1.1204630939282,-0.28587370282009,-0.000177853332221751,0.00302429550440168,-1.53771238317925,-1.05704929774021,-1.28646396483475,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,-0.606531375222465,-0.837429467073409,0,1,0,0,0
"ARE-2008",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,0.263432875142126,0.0652670133541499,0.98036793398369,-0.425107472778311,1.42790982148833,-0.29217703576427,-1.02205030103549,-0.253508048586435,2.11682952041628,0.0252496530281089,2.13632577420984,-0.807184063422909,1.51888463146948,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,0.957954858910751,1.58670889643903,0.712636803163964,-0.30658385990859,0.942029636479373,-0.448450845356056,1.06383542799731,-0.857874258165087,0.796395959473146,-0.224368070246164,-1.12052710795673,-0.280964590872572,-0.277819872807072,0.310827497768916,0.66144075759375,-0.724847229533768,0.718485821304394,-0.298767643128817,0.988036814950731,-0.413749831527011,1.26745391373368,-0.845440483479579,0.716085852490935,-0.217109412575124,1.22228969512965,-0.28587370282009,0.0210967441913851,0.00994065307026943,-1.53771238317925,-1.05704929774021,-1.28646396483475,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,-0.566113347051423,-0.837429467073409,0,1,0,0,0
"ARE-2009",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,0.358012313117086,0.113396684927644,1.03328976578026,-0.42324839132872,1.03036156967538,-0.286665542678858,-0.924970692369457,-0.253508048586435,1.31318077657342,0.11516449860037,2.14004770608954,-0.807184063422909,1.31959334071364,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,0.723380996959398,1.58669024419265,0.712611491543187,-0.30658385990859,0.942030715559694,-0.448435922403031,1.03332957574739,-0.858072519063047,0.796403529227349,-0.224368070246164,-1.13324367524607,-0.28096461880065,-0.197745599915417,-0.176192977315596,0.263046370717359,-0.724544098301246,0.866171134139247,-0.298767643128817,0.988295714611006,-0.413730568367053,-0.603504768337852,-0.0306920026405813,0.610692800163144,-0.217109412575124,1.22421185239313,-0.28587370282009,0.00688512919391004,0.018964027528171,-1.53771238317925,-1.05704929774021,-1.28646396483475,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,-0.531068813955144,-0.56626739184485,0,1,0,0,0
"ARE-2010",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,0.358012313117086,0.161526356501139,1.03328976578026,-0.421617459351717,0.948590433906419,-0.283980353265358,-1.12819523557763,-0.253508048586435,1.72810932291638,0.0445748064578478,2.14356664636072,-0.807184063422909,1.27350501026429,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,0.9200053681199,1.58478449596769,0.711948954449477,-0.304046340090699,0.942030715559694,-0.448450846324615,0.758359519895853,-0.858072760175669,0.652070267549269,-0.224368070246164,-1.00384786343155,-0.28096461880065,-0.21028856164227,-0.136443062716359,1.43575413096591,-0.724870940202099,0.844171155994208,-0.298080336478155,0.988242428472089,-0.41334210244517,-0.359449240001758,-0.635295224780913,-0.0546031232065906,-0.217109412575124,1.08216369076865,-0.28587370282009,0.0291295742424841,0.0325695039682402,-1.53771238317925,-1.05704929774021,-1.28646396483475,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,0.487792578264018,-0.56626739184485,0,1,0,0,0
"ARE-2011",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,0.431328564880646,0.209656028074633,1.06911149558667,-0.420147063757107,1.05460124010881,-0.283467423110897,-1.16839914824933,-0.253508048586435,2.30445994938779,0.0740662445906598,2.14607413560382,-0.807184063422909,1.33287894389078,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,0.812814343896559,1.53347296269924,0.655203018108875,-0.306463669643906,0.942030715559694,-0.448449441219354,1.10807225064945,-0.858072760175669,0.777168062467703,-0.224368070246164,-1.14053604117561,-0.28096461880065,-0.292852811134041,-0.128236451092515,0.9394045282435,-0.72484455005645,0.865659835969322,-0.244949212635037,0.988223242131341,-0.413749737744794,1.35101405904474,-0.867967230352995,-1.70050651296286,-0.217109412575124,1.21777579450362,-0.28587370282009,0.0315998026311679,0.0320655153888723,-1.53771238317925,-1.05704929774021,-1.28646396483475,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,0.252994206518947,-0.56626739184485,0,1,0,0,0
"ARE-2012",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,0.451462297782896,0.257785699648127,1.07829644046559,-0.422020112878751,1.126409123706,-0.28297464037244,-1.10609877241697,-0.253508048586435,2.15507632460719,0.0632782012416623,2.14674293241126,-0.807184063422909,1.37128609823173,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,0.640637193462509,1.46310640638667,0.580890441740156,-0.306527874035668,0.906594186293233,-0.447702132722782,1.15157567895559,-0.858038368382577,-1.49349155938637,-0.224368070246164,-1.1598189820504,-0.280964604498577,-0.612268801716291,-0.242140612241083,0.915904464013528,-0.724484492743506,0.796182922506882,-0.298767626253616,0.956257346674809,-0.413495106779996,0.652546389840445,-0.856932993492503,0.443129787825552,-0.217109412575124,1.21935919755172,-0.28587370282009,0.0820703122051229,0.0719541040587722,-1.53771238317925,-1.05704929774021,-1.28646396483475,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,0.268180170860668,-0.56626739184485,0,1,0,0,0
"ARE-2013",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,0.543144442486558,0.305915371221622,1.11712841655272,-0.413183175864236,1.20735265439195,-0.282497701078828,-1.13208383466079,-0.253508048586435,2.07554783306052,0.0574568593227552,2.14595975538544,-0.807184063422909,1.41297340055006,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,0.590095636899853,1.44636420233291,0.712409663178135,-0.3065836874594,0.942030450998443,-0.448440057470828,1.12493840822337,-0.858072583196347,-1.48839071479592,-0.224368070246164,-1.14803728180997,-0.28096461880065,-0.275798119676547,-0.101501171098187,0.430523411705667,-0.724507959156824,0.651676015729391,-0.298767643128817,0.947434000746594,-0.413744418568464,0.620812110939233,-0.821277761535445,-1.55056430930423,-0.217109412575124,-0.936498209666296,-0.28587370282009,0.0428384738786103,0.0445988511659676,-1.53771238317925,-1.05704929774021,-1.28646396483475,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,0.21327706900983,-0.56626739184485,0,1,0,0,0
"ARE-2014",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,0.583559228287904,0.354045042795116,1.13287836514445,-0.382905288881556,1.27395158674214,-0.282035990377041,-1.1011628078218,-0.253508048586435,1.75402139112884,0.0199442129181241,2.14216816558621,-0.807184063422909,1.44608426543428,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,0.0366133753228055,1.19233979180521,0.351456733286011,-0.30658385990859,0.887855032201993,-0.448450889808079,0.788878500274679,-0.858071004376804,-1.35654876001706,-0.224368070246164,-0.992166993187477,-0.28092892782013,-0.677652459220384,-0.0742187692450612,0.295387271099985,-0.724823215149593,0.488795259209543,-0.298740693901076,0.925398933702189,-0.413711571749384,-0.184927248277478,-0.835990220467046,-0.237681282461695,-0.217109412575124,1.20824030699374,-0.28587370282009,0.0807957881037716,0.0990332923069201,-1.53771238317925,-1.05704929774021,-1.28646396483475,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,0.144356153920481,-0.56626739184485,0,1,0,0,0
"ARE-2015",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,0.583559228287904,0.40217471436861,1.13287836514445,-0.38649613936509,1.39988168479464,-0.281591605355065,-0.928149046850852,-0.253508048586435,0.795602280684241,-0.00991709783728964,2.14369768228213,-0.807184063422909,1.50599830437667,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,-0.821520733896162,-0.806814013934879,0.709188708979777,-0.30658385990859,0.941967499702085,0.20562572319258,0.949715406325753,-0.858071857998863,-1.473519006611,-0.224368070246164,-1.09348677158029,-0.28096457359919,-0.360516428207062,-0.232324922610085,0.628359243828851,-0.724811123262848,0.859957674422681,-0.298767643128817,0.983200107178742,-0.413700593122666,0.859038821349298,-0.868297301557829,0.604672236972182,-0.217109412575124,1.21520158973605,-0.285850210259951,0.0389701741229698,0.0594429160228739,-1.53771238317925,-1.05704929774021,-1.28646396483475,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,-0.252581590950044,-0.0239432413877334,0,1,0,0,0
"ARE-2016",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,0.583559228287904,0.450304385942105,1.13287836514445,-0.385893441325271,1.50647768164185,-0.281166895629808,-0.903424077544844,-0.253508048586435,0.598747081297026,-0.088129900243991,2.18240252171885,-0.807184063422909,1.55419364153398,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,-0.381177962821266,0.995855830624274,0.683185409866983,-0.30658385990859,0.917364915958381,-0.376891160199938,0.662623561857742,-0.858072760175669,-1.46762280725389,-0.224368070246164,-0.924753344368079,-0.28096461880065,0.0827436008104146,0.0164115635307699,-0.297271410708929,-0.724724982595432,0.628235239382121,-0.298767643128817,0.566641505452345,-0.413733026303061,1.34980743322768,-0.869081566307003,-1.69142170102918,-0.217109412575124,-1.14135666332959,-0.28587370282009,0.0247038164973014,-0.0320576679443189,-1.53771238317925,-1.05704929774021,-1.28646396483475,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,0.222423577114127,-0.0239432413877334,0,1,0,0,0
"ARE-2017",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,0.631683760590843,0.498434057515599,1.15069079462195,-0.334969202026509,1.50438425196824,-0.280760472292209,-0.894628210221739,-0.253508048586435,0.834163528322194,-0.0508960730880966,2.17186039709081,-0.807184063422909,1.55326793624443,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,-0.880571861939432,0.664708144714885,0.606135960268946,-0.30658385990859,0.349824706146541,-0.448450005858048,0.657009506649037,-0.858070793715151,-1.42628239921145,-0.224368070246164,-0.925198489153106,-0.280964318511622,-0.0217091887398644,-0.0400175066762785,-0.972023602179216,-0.7246318210388,0.635321220288117,-0.298767643128817,0.16332906971034,-0.413726314982403,0.242383564577401,-0.733540003406375,0.712812437138098,-0.217109412575124,1.22391238232245,-0.28587370282009,0.0297276924047627,0.0375031739955674,-1.53771238317925,-1.05704929774021,-1.28646396483475,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,0.28528712199385,0.518380909069384,0,1,0,0,0
"ARE-2018",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,0.636545320486753,0.546563729089093,1.15243721679321,-0.26727214071303,1.51677298929488,-0.280365906834329,-0.968948034354674,-0.253508048586435,1.1847270582049,0.0412357768330122,2.15783590285897,-0.807184063422909,1.55873444915534,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,-1.46934760994398,-0.612947818800524,-0.762498829777641,-0.30658385990859,-0.982675576752417,-0.448445220826059,0.69377286980683,-0.853713479559674,-1.43490737384936,-0.224368070246164,-0.943683992937931,-0.28096461880065,-0.362420737514007,-0.229523576455942,-0.741363294048179,-0.724776319279863,0.381008507037684,-0.298767643128817,0.293590486328897,-0.413741362497131,0.558953637797397,-0.836860420577488,-1.2859409770591,-0.217109412575124,1.22419788860076,-0.28587370282009,0.0413145376431739,0.0416815118737615,-1.53771238317925,-1.05704929774021,-1.28646396483475,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,0.0971677254501266,0.518380909069384,0,1,0,0,0
"ARE-2019",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,0.656973693382694,0.594693400662587,1.15967508445106,0.0254726420812052,1.52456590920063,-0.279973454933714,-0.978480715359269,-0.253508048586435,1.04671827062833,0.0863482989130892,2.09718083961147,-0.807184063422909,1.56215867042018,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,-0.219639539716367,1.08496663451427,0.3666334204652,-0.30658385990859,0.745982039347182,-0.448446376550756,-0.147780207960632,-0.858066936691571,-0.84618493440197,-0.224368070246164,-0.483026565626908,-0.28096461880065,-0.120804153853963,-0.0701908992945281,-0.989724338012989,-0.724732136469317,0.599327543069788,-0.298767643128817,0.280034403280373,-0.413753380359898,1.29594349934213,-0.835502178271936,0.718661988315464,-0.217109412575124,1.2241704825764,-0.28587370282009,0.00178116645818839,0.0130140649103029,-1.53771238317925,-1.05704929774021,-1.28646396483475,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,0.334330166716402,0.518380909069384,0,1,0,0,0
"ARE-2020",0,0,0,0,0,-1.08690755856121,-0.106843592708464,0.279245740731123,0.671705693067268,0.642823072236082,1.16479667714367,0.243568206392655,1.38614144382958,-0.279558253471268,-0.746116266181599,-0.253508048586435,0.541625674706575,0.180367172595806,2.012612930199,-0.807184063422909,1.49962332768708,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,0.842534611300979,-0.835655379356323,-1.90371401868606,-0.30658385990859,0.939550252714778,-0.448450395562439,-0.413727577708244,-0.858071372808623,-1.46811688321814,-0.224368070246164,0.454885571442528,-0.28096461880065,-0.193640115671992,0.0690810752737248,-1.0310486178401,-0.724448607808368,-1.88446366039562,-0.298767643128817,0.263130538293268,-0.41359907405811,0.867573818911066,-0.771262062438234,-1.60507826220595,-0.217109412575124,1.0881742013166,-0.285872586433266,0.0229954534513608,0.0393379262660787,-1.53771238317925,-1.05704929774021,-1.28646396483475,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,0.0436899448243852,0.518380909069384,0,1,0,0,0
"ARE-2021",0,0,0,0,0,-1.04705227863608,-0.106843592708464,0.448015644318888,0.725354725251922,0.690952743809576,1.18279549410529,0.335176242899311,1.45564216105295,-0.279130842784519,-0.73363756899869,-0.253508048586435,1.04589093857874,0.352461027771289,1.99086788186828,-0.807184063422909,1.53148255443056,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,-0.832264283602216,-0.835709651487158,-0.869916492044824,-0.30658385990859,0.0459662394995308,-0.44838833543088,-0.450811896129018,-0.858071641958584,-1.21711067266168,-0.224368070246164,0.347298981019711,-0.28096461880065,-0.378849723588669,-0.25093502470688,-0.814708487115657,-0.724617022015041,-0.19484747402413,-0.298767643128817,0.528664067515545,-0.413762603982894,-0.0865129525038025,-0.47870216011983,-0.887690053440408,-0.217109412575124,0.804818277909479,-0.28587370282009,0.0523974440086298,0.0759635194602821,-1.53771238317925,-1.05704929774021,-1.28646396483475,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,-0.112024100820011,0.518380909069384,0,1,0,0,0
"ARE-2022",100,0,100,0,0,-1.00719699871095,29.5597853653411,-1.27830109989284,0.748557624755125,0.73908241538307,1.19028206870657,0.267761908965369,1.88086511479643,-0.667302941788739,2.04920147729515,-0.17538225991005,0.899964253675261,-0.346362169403182,-0.0507155917691954,-0.807184063422909,1.89357740113504,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,0.958081686794214,1.58671506734656,0.712637911258589,0.0652661473917577,0.942030715559694,-0.122534388505195,-0.878118905998546,1.08972229623958,-0.689438070427408,0.140460334293492,1.02743964884613,0.149983757999195,-1.26749867895072,-1.290037604457,0.156589082140007,1.80210741202546,0.750929850376197,3.43089484764262,-1.30587544476821,0.610114852002428,1.16087758936931,-0.743702139360177,-1.10419886802726,0.0287485176091961,-1.15212400318771,0.0685879193486825,1.31930337311493,1.36226288889578,-1.53771238317925,-1.05704929774021,-1.28646396483475,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,1.5022758463656,0.518380909069384,0,1,0,0,0
"ARG-1995",0,0,0,0,0,-0.608644199459647,-0.106843592708464,0.16480761067969,-0.182897608634831,0.546563729089093,0.398526231522592,-0.425107472778311,-0.3408381397776,-0.138697506646618,0.388437020212596,-0.253194578348456,-0.371720530651102,-0.317481576933708,0.260254946366239,-0.697419093201228,0.0546727873988405,-0.129560915688419,-0.0228014556228953,-0.0366202034984582,-0.0423135523906765,-0.020879434589688,1.50690440647268,0.825436066617334,1.58671487491909,0.712637703421667,-0.306583482156645,0.942030715559694,-0.448450927707968,-1.46792940611357,-0.858072760175669,-1.49353770853181,-0.224368070246164,-1.15988597423027,-0.28096461880065,-0.00496296318453766,0.0969222279616914,-1.09731740403933,-0.723022003505292,-1.54101245424774,1.51784763609424,0.98876534707115,-0.413770433605251,0.279502519935227,1.57553004405953,0.719506751217501,-0.217109412575124,1.22421185239313,-0.28587370282009,0.00778571421623299,0.0172278241124867,0.664666138071721,0.961968488838858,0.791991501431555,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,0.0737998272866383,-0.837429467073409,0,1,1,0,0
"ARG-1996",0,0,0,0,0,-0.568788919534517,-0.106843592708464,0.16480761067969,-0.182897608634831,0.594693400662587,0.398526231522592,-0.422982346439633,-0.317713325942914,-0.136264159933161,0.435576418513902,-0.25346487652475,-0.341804457567058,-0.316176244964499,0.482423585449877,-0.701128369044415,0.0983170179436174,-0.123163330297175,-0.0227527326258092,-0.036547520141081,-0.0419707202015461,-0.0407398432860992,1.43547834977454,0.899576408009293,1.58671505932479,0.712637902594442,-0.30658385990859,0.942030715559694,-0.448450927707968,0.480484190960863,1.44310320954789,0.796405707373192,-0.224368070246164,1.14705344957621,-0.28096461880065,-0.00490430415500382,0.0957224056533025,-0.445614433677444,-0.723442030396969,-1.94738580413767,-0.298767643128817,0.98876534707115,-0.413770433605251,-0.290378536861541,1.57553004405953,0.719506751217501,-0.217109412575124,1.22421185239313,-0.28587370282009,0.00873811326936783,0.0186102206247237,0.664666138071721,0.961968488838858,0.791991501431555,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,0.0784724316994755,-0.837429467073409,0,1,1,0,0
"ARG-1997",0,0,0,0,0,-0.528933639609387,-0.106843592708464,0.16480761067969,-0.168902208934486,0.642823072236082,0.44566817839595,-0.422003577788194,-0.278611246751199,-0.133922179280889,0.548491017429526,-0.253508048586435,-0.356345892638417,-0.317105216808824,0.407199451383573,-0.706079801055105,0.168256604772218,-0.111480783060991,-0.0227719980965958,-0.0365315663338635,-0.0415625222843501,-0.0302603209802102,1.51300202685941,0.815010413398427,1.58671506734656,0.712637911258589,-0.30658385990859,0.942030715559694,-0.448450927707968,1.13637770067109,1.44310320954789,0.796405707373192,-0.224368070246164,1.14705344957621,-0.28096461880065,-0.0109891098125292,-0.037990683465887,-0.165511149466216,-0.724012685670604,-1.94800193091091,-0.298767643128817,0.98876534707115,-0.413770433605251,-0.594006635241648,0.773156843901383,0.719506751217501,-0.217109412575124,1.22421185239313,-0.28587370282009,0.00869139361461602,0.0197657170030795,0.664666138071721,0.961968488838858,0.791991501431555,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,0.112816074133829,-0.837429467073409,0,1,1,0,0
"ARG-1998",0,0,0,0,0,-0.489078359684257,-0.106843592708464,0.16480761067969,-0.157386695847711,0.690952743809576,0.479916185975726,-0.418341388981444,-0.262362199079258,-0.131631720018042,0.484879552678799,-0.253508048586435,-0.414311733775136,-0.320862391212538,0.464514177403265,-0.713005144374837,0.196015094267209,-0.110646315401264,-0.0227445292640549,-0.035094449984765,-0.0406574594134392,-0.0164881344234595,1.46505712812533,0.925148683351121,1.58668719705874,0.712607809138764,-0.30658385990859,0.942030715559694,-0.448450927707968,1.14559083244662,1.44310320628154,0.796405707373192,-0.224368070246164,1.14705344957621,-0.28096461880065,-0.0210985838474445,0.0122159662606971,-0.141204634291822,-0.723840824684333,-1.94146834709905,-0.298767643128817,0.983417206678835,-0.41376957841517,-0.0312955751241189,1.57310420558533,0.719506751217501,-0.217109412575124,1.22185384811916,-0.28587370282009,0.00624944324369684,0.0189886426662772,0.664666138071721,0.961968488838858,0.791991501431555,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,0.182905140326388,-0.56626739184485,0,1,1,0,0
"ARG-1999",0,0,0,0,0,-0.449223079759127,-0.106843592708464,0.16480761067969,-0.0929096438948955,0.73908241538307,0.624522040994192,-0.418463043138962,-0.290591365465429,-0.129326921504351,0.341908394754108,-0.253508048586435,-0.365046413298994,-0.294555208701297,0.801369885956409,-0.706282482171097,0.147314768072882,-0.0989637681650798,-0.022682631170818,-0.0355266115013212,-0.0425781136768526,-0.0811220713676131,1.40208146696552,0.958081542069905,1.58671501324643,0.712637852826153,-0.30658385990859,0.942030715559694,-0.448450927707968,1.12009096222109,1.44310320954789,0.796405707373192,-0.224368070246164,1.14705344957621,-0.28096461880065,-0.033986023734697,-0.0801202257337222,0.78795063058928,-0.724236269358999,-1.94811346319239,-0.298767643128817,0.988760878364767,-0.413728371186965,0.373516979019824,-0.301582243866471,0.719506751217501,-0.217109412575124,1.22421185239313,-0.28587370282009,0.00210453481171034,0.0201723992805485,0.664666138071721,0.961968488838858,0.791991501431555,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,0.201595557977737,-0.295105316616292,0,1,1,0,0
