Region,year,Model,Scenario,Category,growth_rate,duration,start year
R10CHINA+,2040,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,,,
R10CHINA+,2041,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,,,
R10CHINA+,2042,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,,,
R10CHINA+,2043,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,,,
R10CHINA+,2044,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,,,
R10CHINA+,2045,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,,,
R10CHINA+,2046,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,,,
R10CHINA+,2047,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,,,
R10CHINA+,2048,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,,,
R10CHINA+,2049,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,,,
R10CHINA+,2050,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,,,
R10EUROPE,2021,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,-0.042493878448489175,5.0,2016.0
R10EUROPE,2022,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,-0.06135015065544225,6.0,2016.0
R10EUROPE,2023,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,-0.0829949771992502,7.0,2016.0
R10EUROPE,2024,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,-0.10827724740954192,8.0,2016.0
R10EUROPE,2025,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,-0.13851361341906387,9.0,2016.0
R10EUROPE,2026,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,-0.1352446866015321,10.0,2016.0
R10EUROPE,2027,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,-0.1311754217670753,11.0,2016.0
R10EUROPE,2028,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,-0.1259692861671794,12.0,2016.0
R10EUROPE,2029,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,-0.1190689414411844,13.0,2016.0
R10EUROPE,2030,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,-0.10947777862704544,14.0,2016.0
R10EUROPE,2031,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,-0.11590749086768948,15.0,2016.0
R10EUROPE,2032,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,-0.12397042164413008,16.0,2016.0
R10EUROPE,2033,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,-0.13439179522114952,17.0,2016.0
R10EUROPE,2034,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,-0.1484130902257964,18.0,2016.0
R10EUROPE,2035,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,-0.16837092720399938,19.0,2016.0
R10EUROPE,2036,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,-0.18399115838574243,20.0,2016.0
R10EUROPE,2037,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,-0.20658845283729432,21.0,2016.0
R10EUROPE,2038,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,-0.24266813781755314,22.0,2016.0
R10EUROPE,2039,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,-0.3125652245416014,23.0,2016.0
R10EUROPE,2040,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,,,
R10EUROPE,2041,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,,,
R10EUROPE,2042,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,,,
R10EUROPE,2043,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,,,
R10EUROPE,2044,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,,,
R10EUROPE,2045,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,,,
R10EUROPE,2046,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,,,
R10EUROPE,2047,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,,,
R10EUROPE,2048,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,,,
R10EUROPE,2049,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,,,
R10EUROPE,2050,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,,,
R10INDIA+,2026,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,-0.07575260028479625,5.0,2021.0
R10INDIA+,2027,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,-0.1048429636821373,6.0,2021.0
R10INDIA+,2028,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,-0.1422935254271458,7.0,2021.0
R10INDIA+,2029,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,-0.1937025510044983,8.0,2021.0
R10INDIA+,2030,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,-0.27364065694651785,9.0,2021.0
R10INDIA+,2031,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,-0.2807689832189777,10.0,2021.0
R10INDIA+,2032,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,-0.2917799455214314,11.0,2021.0
R10INDIA+,2033,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,-0.3111197361223136,12.0,2021.0
R10INDIA+,2034,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,-0.3548279863600403,13.0,2021.0
R10INDIA+,2035,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,,,
R10INDIA+,2036,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,,,
R10INDIA+,2037,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,,,
R10INDIA+,2038,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,,,
R10INDIA+,2039,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,,,
R10INDIA+,2040,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,,,
R10INDIA+,2041,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,,,
R10INDIA+,2042,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,,,
R10INDIA+,2043,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,,,
R10INDIA+,2044,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,,,
R10INDIA+,2045,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,,,
R10INDIA+,2046,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,,,
R10INDIA+,2047,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,,,
R10INDIA+,2048,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,,,
R10INDIA+,2049,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,,,
R10INDIA+,2050,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,,,
R10NORTH_AM,2021,GEM-E3_V2021,EN_NPi2020_500,C1,-0.08371947547507574,5.0,2016.0
R10NORTH_AM,2022,GEM-E3_V2021,EN_NPi2020_500,C1,-0.08222119532856098,6.0,2016.0
R10NORTH_AM,2023,GEM-E3_V2021,EN_NPi2020_500,C1,-0.08046155162377511,7.0,2016.0
R10NORTH_AM,2024,GEM-E3_V2021,EN_NPi2020_500,C1,-0.07836551754722232,8.0,2016.0
R10NORTH_AM,2025,GEM-E3_V2021,EN_NPi2020_500,C1,-0.07582625943261467,9.0,2016.0
R10NORTH_AM,2026,GEM-E3_V2021,EN_NPi2020_500,C1,-0.07462100631296142,10.0,2016.0
R10NORTH_AM,2027,GEM-E3_V2021,EN_NPi2020_500,C1,-0.0732428442019053,11.0,2016.0
R10NORTH_AM,2028,GEM-E3_V2021,EN_NPi2020_500,C1,-0.07165164279375036,12.0,2016.0
R10NORTH_AM,2029,GEM-E3_V2021,EN_NPi2020_500,C1,-0.06979379423396581,13.0,2016.0
R10NORTH_AM,2030,GEM-E3_V2021,EN_NPi2020_500,C1,-0.0675960269952447,14.0,2016.0
R10NORTH_AM,2031,GEM-E3_V2021,EN_NPi2020_500,C1,-0.06574460828174578,15.0,2016.0
R10NORTH_AM,2032,GEM-E3_V2021,EN_NPi2020_500,C1,-0.06366283605830136,16.0,2016.0
R10NORTH_AM,2033,GEM-E3_V2021,EN_NPi2020_500,C1,-0.061304717026310684,17.0,2016.0
R10NORTH_AM,2034,GEM-E3_V2021,EN_NPi2020_500,C1,-0.058611092644881846,18.0,2016.0
R10NORTH_AM,2035,GEM-E3_V2021,EN_NPi2020_500,C1,-0.055504544749097384,19.0,2016.0
R10NORTH_AM,2036,GEM-E3_V2021,EN_NPi2020_500,C1,-0.05229344145087356,20.0,2016.0
R10NORTH_AM,2037,GEM-E3_V2021,EN_NPi2020_500,C1,-0.04877836963113413,21.0,2016.0
R10NORTH_AM,2038,GEM-E3_V2021,EN_NPi2020_500,C1,-0.04491335374846195,22.0,2016.0
R10NORTH_AM,2039,GEM-E3_V2021,EN_NPi2020_500,C1,-0.04064250734418762,23.0,2016.0
R10NORTH_AM,2040,GEM-E3_V2021,EN_NPi2020_500,C1,-0.035897167619193926,24.0,2016.0
R10NORTH_AM,2041,GEM-E3_V2021,EN_NPi2020_500,C1,-0.0361852399947763,25.0,2016.0
R10NORTH_AM,2042,GEM-E3_V2021,EN_NPi2020_500,C1,-0.036494322989235495,26.0,2016.0
R10NORTH_AM,2043,GEM-E3_V2021,EN_NPi2020_500,C1,-0.03682680264825999,27.0,2016.0
R10NORTH_AM,2044,GEM-E3_V2021,EN_NPi2020_500,C1,-0.03718544059631601,28.0,2016.0
R10NORTH_AM,2045,GEM-E3_V2021,EN_NPi2020_500,C1,-0.037573450978152456,29.0,2016.0
R10NORTH_AM,2046,GEM-E3_V2021,EN_NPi2020_500,C1,-0.03897851943973252,30.0,2016.0
R10NORTH_AM,2047,GEM-E3_V2021,EN_NPi2020_500,C1,-0.040498092463756685,31.0,2016.0
R10NORTH_AM,2048,GEM-E3_V2021,EN_NPi2020_500,C1,-0.042146813580508424,32.0,2016.0
R10NORTH_AM,2049,GEM-E3_V2021,EN_NPi2020_500,C1,-0.043941944665997434,33.0,2016.0
R10NORTH_AM,2050,GEM-E3_V2021,EN_NPi2020_500,C1,-0.04590398119879269,34.0,2016.0
R10CHINA+,2026,GEM-E3_V2021,EN_NPi2020_500,C1,-0.0017939880178913237,5.0,2021.0
R10CHINA+,2027,GEM-E3_V2021,EN_NPi2020_500,C1,-0.0023071138018257997,6.0,2021.0
R10CHINA+,2028,GEM-E3_V2021,EN_NPi2020_500,C1,-0.002822620074527049,7.0,2021.0
R10CHINA+,2029,GEM-E3_V2021,EN_NPi2020_500,C1,-0.003340525103790015,8.0,2021.0
R10CHINA+,2030,GEM-E3_V2021,EN_NPi2020_500,C1,-0.0038608473606069893,9.0,2021.0
R10CHINA+,2031,GEM-E3_V2021,EN_NPi2020_500,C1,-0.0043687853164425805,10.0,2021.0
R10CHINA+,2032,GEM-E3_V2021,EN_NPi2020_500,C1,-0.0048816960227278106,11.0,2021.0
R10CHINA+,2033,GEM-E3_V2021,EN_NPi2020_500,C1,-0.0053996545226755455,12.0,2021.0
R10CHINA+,2034,GEM-E3_V2021,EN_NPi2020_500,C1,-0.005922737411267143,13.0,2021.0
R10CHINA+,2035,GEM-E3_V2021,EN_NPi2020_500,C1,-0.006451022876452495,14.0,2021.0
R10CHINA+,2036,GEM-E3_V2021,EN_NPi2020_500,C1,-0.007314520485317999,15.0,2021.0
R10CHINA+,2037,GEM-E3_V2021,EN_NPi2020_500,C1,-0.00819223173394057,16.0,2021.0
R10CHINA+,2038,GEM-E3_V2021,EN_NPi2020_500,C1,-0.009084518929998064,17.0,2021.0
R10CHINA+,2039,GEM-E3_V2021,EN_NPi2020_500,C1,-0.00999175709745248,18.0,2021.0
R10CHINA+,2040,GEM-E3_V2021,EN_NPi2020_500,C1,-0.0109143345525049,19.0,2021.0
R10CHINA+,2041,GEM-E3_V2021,EN_NPi2020_500,C1,-0.012541134554060362,20.0,2021.0
R10CHINA+,2042,GEM-E3_V2021,EN_NPi2020_500,C1,-0.014214585523325662,21.0,2021.0
R10CHINA+,2043,GEM-E3_V2021,EN_NPi2020_500,C1,-0.015936783679950106,22.0,2021.0
R10CHINA+,2044,GEM-E3_V2021,EN_NPi2020_500,C1,-0.017709956544144756,23.0,2021.0
R10CHINA+,2045,GEM-E3_V2021,EN_NPi2020_500,C1,-0.01953647368354161,24.0,2021.0
R10CHINA+,2046,GEM-E3_V2021,EN_NPi2020_500,C1,-0.02687975344457627,25.0,2021.0
R10CHINA+,2047,GEM-E3_V2021,EN_NPi2020_500,C1,-0.03475210690468766,26.0,2021.0
R10CHINA+,2048,GEM-E3_V2021,EN_NPi2020_500,C1,-0.043219826226338354,27.0,2021.0
R10CHINA+,2049,GEM-E3_V2021,EN_NPi2020_500,C1,-0.05236198789266122,28.0,2021.0
R10CHINA+,2050,GEM-E3_V2021,EN_NPi2020_500,C1,-0.06227397542537516,29.0,2021.0
R10EUROPE,2026,GEM-E3_V2021,EN_NPi2020_500,C1,-0.026476254270150212,5.0,2021.0
R10EUROPE,2027,GEM-E3_V2021,EN_NPi2020_500,C1,-0.026591175271923007,6.0,2021.0
R10EUROPE,2028,GEM-E3_V2021,EN_NPi2020_500,C1,-0.026712370456567047,7.0,2021.0
R10EUROPE,2029,GEM-E3_V2021,EN_NPi2020_500,C1,-0.026840368082545196,8.0,2021.0
R10EUROPE,2030,GEM-E3_V2021,EN_NPi2020_500,C1,-0.02697575742642966,9.0,2021.0
R10EUROPE,2031,GEM-E3_V2021,EN_NPi2020_500,C1,-0.026255945115397417,10.0,2021.0
R10EUROPE,2032,GEM-E3_V2021,EN_NPi2020_500,C1,-0.025499651454669148,11.0,2021.0
R10EUROPE,2033,GEM-E3_V2021,EN_NPi2020_500,C1,-0.02470402501645219,12.0,2021.0
R10EUROPE,2034,GEM-E3_V2021,EN_NPi2020_500,C1,-0.0238659086088141,13.0,2021.0
R10EUROPE,2035,GEM-E3_V2021,EN_NPi2020_500,C1,-0.022981797069291487,14.0,2021.0
R10EUROPE,2036,GEM-E3_V2021,EN_NPi2020_500,C1,-0.022642617331919968,15.0,2021.0
R10EUROPE,2037,GEM-E3_V2021,EN_NPi2020_500,C1,-0.022288367346963822,16.0,2021.0
R10EUROPE,2038,GEM-E3_V2021,EN_NPi2020_500,C1,-0.021918019307315073,17.0,2021.0
R10EUROPE,2039,GEM-E3_V2021,EN_NPi2020_500,C1,-0.02153044971062701,18.0,2021.0
R10EUROPE,2040,GEM-E3_V2021,EN_NPi2020_500,C1,-0.021124427949499536,19.0,2021.0
R10EUROPE,2041,GEM-E3_V2021,EN_NPi2020_500,C1,-0.020157011415051107,20.0,2021.0
R10EUROPE,2042,GEM-E3_V2021,EN_NPi2020_500,C1,-0.019152808878579397,21.0,2021.0
R10EUROPE,2043,GEM-E3_V2021,EN_NPi2020_500,C1,-0.018109668096453646,22.0,2021.0
R10EUROPE,2044,GEM-E3_V2021,EN_NPi2020_500,C1,-0.01702526452569786,23.0,2021.0
R10EUROPE,2045,GEM-E3_V2021,EN_NPi2020_500,C1,-0.015897083622112507,24.0,2021.0
R10EUROPE,2046,GEM-E3_V2021,EN_NPi2020_500,C1,-0.01775240241295506,25.0,2021.0
R10EUROPE,2047,GEM-E3_V2021,EN_NPi2020_500,C1,-0.01968148710564177,26.0,2021.0
R10EUROPE,2048,GEM-E3_V2021,EN_NPi2020_500,C1,-0.021688921301756592,27.0,2021.0
R10EUROPE,2049,GEM-E3_V2021,EN_NPi2020_500,C1,-0.023779684875557816,28.0,2021.0
R10EUROPE,2050,GEM-E3_V2021,EN_NPi2020_500,C1,-0.0259591987119423,29.0,2021.0
R10INDIA+,2026,GEM-E3_V2021,EN_NPi2020_500,C1,-0.005975710453619665,5.0,2021.0
R10INDIA+,2027,GEM-E3_V2021,EN_NPi2020_500,C1,-0.006484763759375456,6.0,2021.0
R10INDIA+,2028,GEM-E3_V2021,EN_NPi2020_500,C1,-0.007000482476978931,7.0,2021.0
R10INDIA+,2029,GEM-E3_V2021,EN_NPi2020_500,C1,-0.007523000083582421,8.0,2021.0
R10INDIA+,2030,GEM-E3_V2021,EN_NPi2020_500,C1,-0.008052453691239192,9.0,2021.0
R10INDIA+,2031,GEM-E3_V2021,EN_NPi2020_500,C1,-0.007826663821392743,10.0,2021.0
R10INDIA+,2032,GEM-E3_V2021,EN_NPi2020_500,C1,-0.007597448430298748,11.0,2021.0
R10INDIA+,2033,GEM-E3_V2021,EN_NPi2020_500,C1,-0.0073647288176234005,12.0,2021.0
R10INDIA+,2034,GEM-E3_V2021,EN_NPi2020_500,C1,-0.007128423848989041,13.0,2021.0
R10INDIA+,2035,GEM-E3_V2021,EN_NPi2020_500,C1,-0.0068884498609612654,14.0,2021.0
R10INDIA+,2036,GEM-E3_V2021,EN_NPi2020_500,C1,-0.006887172477321513,15.0,2021.0
R10INDIA+,2037,GEM-E3_V2021,EN_NPi2020_500,C1,-0.006885877503679749,16.0,2021.0
R10INDIA+,2038,GEM-E3_V2021,EN_NPi2020_500,C1,-0.006884564574186514,17.0,2021.0
R10INDIA+,2039,GEM-E3_V2021,EN_NPi2020_500,C1,-0.00688323331277596,18.0,2021.0
R10INDIA+,2040,GEM-E3_V2021,EN_NPi2020_500,C1,-0.006881883332807037,19.0,2021.0
R10INDIA+,2041,GEM-E3_V2021,EN_NPi2020_500,C1,-0.0068315232217665,20.0,2021.0
R10INDIA+,2042,GEM-E3_V2021,EN_NPi2020_500,C1,-0.006780480455818361,21.0,2021.0
R10INDIA+,2043,GEM-E3_V2021,EN_NPi2020_500,C1,-0.006728741058030008,22.0,2021.0
R10INDIA+,2044,GEM-E3_V2021,EN_NPi2020_500,C1,-0.006676290667242291,23.0,2021.0
R10INDIA+,2045,GEM-E3_V2021,EN_NPi2020_500,C1,-0.006623114524773599,24.0,2021.0
R10INDIA+,2046,GEM-E3_V2021,EN_NPi2020_500,C1,-0.008512887626340837,25.0,2021.0
R10INDIA+,2047,GEM-E3_V2021,EN_NPi2020_500,C1,-0.010442500186910064,26.0,2021.0
R10INDIA+,2048,GEM-E3_V2021,EN_NPi2020_500,C1,-0.012413316178391254,27.0,2021.0
R10INDIA+,2049,GEM-E3_V2021,EN_NPi2020_500,C1,-0.014426766672347768,28.0,2021.0
R10INDIA+,2050,GEM-E3_V2021,EN_NPi2020_500,C1,-0.016484354252001343,29.0,2021.0
R10NORTH_AM,2011,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.038572568930936524,5.0,2006.0
R10NORTH_AM,2012,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.03944966326391319,6.0,2006.0
R10NORTH_AM,2013,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.04039899072219766,7.0,2006.0
R10NORTH_AM,2014,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.041429870316304296,8.0,2006.0
R10NORTH_AM,2015,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.04255329863489332,9.0,2006.0
R10NORTH_AM,2016,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.04292309504960512,10.0,2006.0
R10NORTH_AM,2017,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.043324894969385075,11.0,2006.0
R10NORTH_AM,2018,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.04376304181922319,12.0,2006.0
R10NORTH_AM,2019,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.044242702438414994,13.0,2006.0
R10NORTH_AM,2020,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.044770071970224756,14.0,2006.0
R10NORTH_AM,2021,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.0728845584075779,15.0,2006.0
R10NORTH_AM,2022,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.10797865870208545,16.0,2006.0
R10NORTH_AM,2023,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.15399812959970205,17.0,2006.0
R10NORTH_AM,2024,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.21979664875905158,18.0,2006.0
R10NORTH_AM,2025,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.33508328248335895,19.0,2006.0
R10NORTH_AM,2026,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.33848041184016864,20.0,2006.0
R10NORTH_AM,2027,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.3438304658418977,21.0,2006.0
R10NORTH_AM,2028,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.3535091842764242,22.0,2006.0
R10NORTH_AM,2029,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.376474450696465,23.0,2006.0
R10NORTH_AM,2030,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.5197820524367597,24.0,2006.0
R10NORTH_AM,2031,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.5038789206695045,25.0,2006.0
R10NORTH_AM,2032,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.4815398854792765,26.0,2006.0
R10NORTH_AM,2033,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.44679068589116755,27.0,2006.0
R10NORTH_AM,2034,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.3800884100454005,28.0,2006.0
R10NORTH_AM,2035,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.05902162812274414,29.0,2006.0
R10NORTH_AM,2036,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.06218335215254134,30.0,2006.0
R10NORTH_AM,2037,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.06576681819590113,31.0,2006.0
R10NORTH_AM,2038,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.06986321946763685,32.0,2006.0
R10NORTH_AM,2039,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.0745923700798441,33.0,2006.0
R10NORTH_AM,2040,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.08011503505877404,34.0,2006.0
R10NORTH_AM,2041,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.08551794243936928,35.0,2006.0
R10NORTH_AM,2042,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.09193907946937985,36.0,2006.0
R10NORTH_AM,2043,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.09970143144204335,37.0,2006.0
R10NORTH_AM,2044,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.10928389466761013,38.0,2006.0
R10NORTH_AM,2045,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.12143109486543446,39.0,2006.0
R10NORTH_AM,2046,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.13048212118166747,40.0,2006.0
R10NORTH_AM,2047,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.1422122497967402,41.0,2006.0
R10NORTH_AM,2048,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.15806063394425618,42.0,2006.0
R10NORTH_AM,2049,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.180780113242609,43.0,2006.0
R10NORTH_AM,2050,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.21652681095443393,44.0,2006.0
R10CHINA+,2021,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.02417955789796722,5.0,2016.0
R10CHINA+,2022,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.04842729765820153,6.0,2016.0
R10CHINA+,2023,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.07556003271119827,7.0,2016.0
R10CHINA+,2024,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.10645890769842548,8.0,2016.0
R10CHINA+,2025,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.14251234516869682,9.0,2016.0
R10CHINA+,2026,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.1610375289511088,10.0,2016.0
R10CHINA+,2027,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.18727924160482123,11.0,2016.0
R10CHINA+,2028,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.22801070553530933,12.0,2016.0
R10CHINA+,2029,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.3037626048488651,13.0,2016.0
R10CHINA+,2030,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.7166831741555906,14.0,2016.0
R10CHINA+,2031,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.7138205500314613,15.0,2016.0
R10CHINA+,2032,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.7092950986544411,16.0,2016.0
R10CHINA+,2033,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.7010256451411003,17.0,2016.0
R10CHINA+,2034,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.6806631364560012,18.0,2016.0
R10CHINA+,2035,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.26942566191976547,19.0,2016.0
R10CHINA+,2036,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.24754253718085317,20.0,2016.0
R10CHINA+,2037,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.21949443463385965,21.0,2016.0
R10CHINA+,2038,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.1815180150011677,22.0,2016.0
R10CHINA+,2039,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.12527224139576743,23.0,2016.0
R10CHINA+,2040,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.025849584485267085,24.0,2016.0
R10CHINA+,2041,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.02850454690220261,25.0,2016.0
R10CHINA+,2042,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.03132825225950753,26.0,2016.0
R10CHINA+,2043,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.034337632600972,27.0,2016.0
R10CHINA+,2044,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.037552011359581194,28.0,2016.0
R10CHINA+,2045,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.040993550302385606,29.0,2016.0
R10CHINA+,2046,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.04484345876202922,30.0,2016.0
R10CHINA+,2047,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.049079036632910245,31.0,2016.0
R10CHINA+,2048,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.053762466832654954,32.0,2016.0
R10CHINA+,2049,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,-0.058970363238161294,33.0,2016.0
