Region,year,Model,Scenario,Category,growth_rate
R10EUROPE,2049,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_50,C3,0.0077462580253588875
R10EUROPE,2050,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_50,C3,0.007686707766846768
R10INDIA+,2025,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_50,C3,0.11996858099006169
R10INDIA+,2026,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_50,C3,0.1068521368373827
R10INDIA+,2027,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_50,C3,0.09636192491006734
R10INDIA+,2028,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_50,C3,0.08777229773866191
R10INDIA+,2029,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_50,C3,0.08060468444582125
R10INDIA+,2030,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_50,C3,0.0745299747386543
R10INDIA+,2031,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_50,C3,0.06803869754029734
R10INDIA+,2032,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_50,C3,0.06237739711108925
R10INDIA+,2033,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_50,C3,0.05739485658821275
R10INDIA+,2034,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_50,C3,0.052974796528016066
R10INDIA+,2035,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_50,C3,0.049026266129128526
R10INDIA+,2036,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_50,C3,0.04672546017932433
R10INDIA+,2037,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_50,C3,0.04463169400123923
R10INDIA+,2038,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_50,C3,0.042718136422406516
R10INDIA+,2039,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_50,C3,0.040962413609918036
R10INDIA+,2040,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_50,C3,0.03934571804525944
R10INDIA+,2041,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_50,C3,0.03281576292670452
R10INDIA+,2042,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_50,C3,0.026648309675737947
R10INDIA+,2043,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_50,C3,0.02081154000254659
R10INDIA+,2044,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_50,C3,0.015277447761588014
R10INDIA+,2045,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_50,C3,0.010021265301630056
R10INDIA+,2046,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_50,C3,0.009921816567087571
R10INDIA+,2047,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_50,C3,0.009824322621847514
R10INDIA+,2048,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_50,C3,0.009728726380513919
R10INDIA+,2049,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_50,C3,0.009634972959402521
R10INDIA+,2050,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_50,C3,0.009543009571388428
R10NORTH_AM,2025,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.011946809175979123
R10NORTH_AM,2026,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.012684531675150157
R10NORTH_AM,2027,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.013442167486200418
R10NORTH_AM,2028,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.014220539500537588
R10NORTH_AM,2029,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.01502051690858719
R10NORTH_AM,2030,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.015843018526557784
R10NORTH_AM,2031,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.022723499001435665
R10NORTH_AM,2032,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.030031011080426273
R10NORTH_AM,2033,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.03781202437296749
R10NORTH_AM,2034,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.046120803761747764
R10NORTH_AM,2035,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.05502126940825125
R10NORTH_AM,2036,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.05179707512653231
R10NORTH_AM,2037,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.04827084198385401
R10NORTH_AM,2038,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.04439736780790471
R10NORTH_AM,2039,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.040121811219205994
R10NORTH_AM,2040,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.03537693572234901
R10NORTH_AM,2041,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.034410252923605444
R10NORTH_AM,2042,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.03337961988168192
R10NORTH_AM,2043,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.03227845805073992
R10NORTH_AM,2044,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.03109925221382681
R10NORTH_AM,2045,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.02983337717375556
R10NORTH_AM,2046,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.02634369400485459
R10NORTH_AM,2047,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.0226999524204754
R10NORTH_AM,2048,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.01889106771299265
R10NORTH_AM,2049,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.01490481137155597
R10NORTH_AM,2050,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.010727653782741431
R10CHINA+,2025,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.0005287910560560771
R10CHINA+,2026,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.0008372556666349507
R10CHINA+,2027,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.001146428500963359
R10CHINA+,2028,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.0014563123574995451
R10CHINA+,2029,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.001766910051094861
R10CHINA+,2030,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.0020782244131224425
R10CHINA+,2031,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.0025625710157560766
R10CHINA+,2032,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.00304987926233824
R10CHINA+,2033,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.003540177809996048
R10CHINA+,2034,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.004033495704750423
R10CHINA+,2035,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.00452986238842179
R10CHINA+,2036,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.0040848330715743675
R10CHINA+,2037,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.003636576925214796
R10CHINA+,2038,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.003185057624703891
R10CHINA+,2039,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.0027302382834398786
R10CHINA+,2040,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.0022720814417023227
R10CHINA+,2041,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.006741337144892889
R10CHINA+,2042,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.011313383927855636
R10CHINA+,2043,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.01599301898913119
R10CHINA+,2044,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.020785395582114452
R10CHINA+,2045,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.025696059934038007
R10CHINA+,2046,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.04739301528994089
R10CHINA+,2047,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.072561848276401
R10CHINA+,2048,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.10239224704091965
R10CHINA+,2049,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.13883912820843047
R10CHINA+,2050,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.18549985097598443
R10EUROPE,2025,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,0.010860225238347176
R10EUROPE,2026,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,0.008612170356159243
R10EUROPE,2027,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,0.006393366672336365
R10EUROPE,2028,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,0.0042031203049137655
R10EUROPE,2029,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,0.002040761065140062
R10EUROPE,2030,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-9.435859325868101e-05
R10EUROPE,2031,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.0028110164827291895
R10EUROPE,2032,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.005558126436421618
R10EUROPE,2033,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.008336458542068659
R10EUROPE,2034,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.011146813635597552
R10EUROPE,2035,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.013990024991769157
R10EUROPE,2036,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.01773858435302711
R10EUROPE,2037,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.021652578816597212
R10EUROPE,2038,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.02574400845784941
R10EUROPE,2039,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.03002614325349784
R10EUROPE,2040,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.03451370597878978
R10EUROPE,2041,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.032935917355873645
R10EUROPE,2042,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.03126078860100168
R10EUROPE,2043,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.0294789588461023
R10EUROPE,2044,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.02757981824943123
R10EUROPE,2045,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.025551290934805015
R10EUROPE,2046,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.028111037031328667
R10EUROPE,2047,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.0308308088620185
R10EUROPE,2048,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.03372637921089472
R10EUROPE,2049,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.03681570578413851
R10EUROPE,2050,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.04011933108967236
R10INDIA+,2025,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.00698164095097531
R10INDIA+,2026,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.007361239759612337
R10INDIA+,2027,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.007746732285532909
R10INDIA+,2028,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.008138257577454344
R10INDIA+,2029,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.008535959116182101
R10INDIA+,2030,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.008939984993578287
R10INDIA+,2031,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.008450669455482118
R10INDIA+,2032,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.007953596331255586
R10INDIA+,2033,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.007448578129620853
R10INDIA+,2034,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.006935421220088167
R10INDIA+,2035,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.00641392557769449
R10INDIA+,2036,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.006197337569856964
R10INDIA+,2037,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.005978163723273755
R10INDIA+,2038,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.0057563573212358055
R10INDIA+,2039,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.005531870511764181
R10INDIA+,2040,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.005304654272820564
R10INDIA+,2041,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.007781973313250257
R10INDIA+,2042,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.010310965597493338
R10INDIA+,2043,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.012893468931580387
R10INDIA+,2044,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.015531418317258017
R10INDIA+,2045,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.01822685296360227
R10INDIA+,2046,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.04242318084382368
R10INDIA+,2047,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.07038697081252632
R10INDIA+,2048,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.1034570813852207
R10INDIA+,2049,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.14389076173062454
R10INDIA+,2050,GEM-E3_V2021,EN_NPi2020_1000_COV,C3,-0.1960126989940315
R10NORTH_AM,2025,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.035351759989851406
R10NORTH_AM,2026,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.03414196343874476
R10NORTH_AM,2027,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.033012395361988967
R10NORTH_AM,2028,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.03195531658194262
R10NORTH_AM,2029,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.030963954002298122
R10NORTH_AM,2030,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.030032354190207444
R10NORTH_AM,2031,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.02314104880935397
R10NORTH_AM,2032,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.016489144317797688
R10NORTH_AM,2033,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.010061151637551058
R10NORTH_AM,2034,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.0038429978383782704
R10NORTH_AM,2035,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,-0.002178139205791796
R10NORTH_AM,2036,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,-0.002182893897885174
R10NORTH_AM,2037,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,-0.002187669393765246
R10NORTH_AM,2038,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,-0.0021924658302708844
R10NORTH_AM,2039,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,-0.002197283345443446
R10NORTH_AM,2040,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,-0.002202122078540425
R10NORTH_AM,2041,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.003040044963121602
R10NORTH_AM,2042,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.008197245480766835
R10NORTH_AM,2043,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.013273118067302025
R10NORTH_AM,2044,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.01827107254261806
R10NORTH_AM,2045,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.02319430907840303
R10NORTH_AM,2046,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.022667999818400952
R10NORTH_AM,2047,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.022165068071799965
R10NORTH_AM,2048,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.021683988743538274
R10NORTH_AM,2049,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.021223366683601697
R10NORTH_AM,2050,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.020781923124920665
R10CHINA+,2025,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.001985880544873364
R10CHINA+,2026,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.0019819446087125936
R10CHINA+,2027,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.0019780242435496476
R10CHINA+,2028,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.001974119357165849
R10CHINA+,2029,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.001970229858068606
R10CHINA+,2030,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.001966355655484975
R10CHINA+,2031,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.02638901191236176
R10CHINA+,2032,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.048602602380183546
R10CHINA+,2033,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.06900192339878752
R10CHINA+,2034,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.08788173753761064
R10CHINA+,2035,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.10546835126355791
R10CHINA+,2036,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.09523908412650806
R10CHINA+,2037,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.08684224830912202
R10CHINA+,2038,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.07982128282480505
R10CHINA+,2039,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.07386081372359365
R10CHINA+,2040,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.0687356637213421
R10CHINA+,2041,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.10509974448571047
R10CHINA+,2042,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.13305877355195572
R10CHINA+,2043,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.15538039317234187
R10CHINA+,2044,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.17369150753799611
R10CHINA+,2045,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.18902649449152542
R10CHINA+,2046,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.15767983820153342
R10CHINA+,2047,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.1355065238325206
R10CHINA+,2048,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.11892590972774286
R10CHINA+,2049,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.1060282890883184
R10CHINA+,2050,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.09569380571366781
R10EUROPE,2025,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,-0.027990144996763888
R10EUROPE,2026,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,-0.028797530217136935
R10EUROPE,2027,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,-0.029652965621069227
R10EUROPE,2028,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,-0.03056088093709919
R10EUROPE,2029,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,-0.03152626885063847
R10EUROPE,2030,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,-0.03255477757968439
R10EUROPE,2031,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,-0.029372427533249867
R10EUROPE,2032,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,-0.026028590786559058
R10EUROPE,2033,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,-0.02251014257928108
R10EUROPE,2034,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,-0.018802444481063385
R10EUROPE,2035,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,-0.014889112942807703
R10EUROPE,2036,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,-0.015114253614992856
R10EUROPE,2037,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,-0.015346310932396023
R10EUROPE,2038,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,-0.015585608763330261
R10EUROPE,2039,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,-0.015832491527341896
R10EUROPE,2040,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,-0.016087325852493395
R10EUROPE,2041,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.008543635474551836
R10EUROPE,2042,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.031669689440062765
R10EUROPE,2043,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.05355610297099944
R10EUROPE,2044,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.07440762838398829
R10EUROPE,2045,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.09438612252054579
R10EUROPE,2046,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.08613435639881106
R10EUROPE,2047,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.07922404571558084
R10EUROPE,2048,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.0733499766323007
R10EUROPE,2049,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.06829362023884933
R10EUROPE,2050,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.06389422921874943
R10INDIA+,2025,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.05137036423020902
R10INDIA+,2026,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.04884896210750611
R10INDIA+,2027,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.04656444561178641
R10INDIA+,2028,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.04448481562885753
R10INDIA+,2029,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.042583605533734525
R10INDIA+,2030,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.040838731835866726
R10INDIA+,2031,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.039017063495360604
R10INDIA+,2032,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.0373323675152466
R10INDIA+,2033,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.035769707366204884
R10INDIA+,2034,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.03431624814322198
R10INDIA+,2035,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.032960898558670015
R10INDIA+,2036,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.03190706878119465
R10INDIA+,2037,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.030918656637547004
R10INDIA+,2038,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.02998974424407841
R10INDIA+,2039,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.029115107701402687
R10INDIA+,2040,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.028290118121164998
R10INDIA+,2041,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.026960297804081046
R10INDIA+,2042,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.025699253680266043
R10INDIA+,2043,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.024501763575434765
R10INDIA+,2044,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.023363122884919596
R10INDIA+,2045,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.02227908178927618
R10INDIA+,2046,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.02179309028175558
R10INDIA+,2047,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.02132786705567291
R10INDIA+,2048,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.020882107611279954
R10INDIA+,2049,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.02045461454404962
R10INDIA+,2050,TIAM-ECN 1.1,EN_NPi2020_1000_COV,C3,0.020044286767427755
R10NORTH_AM,2025,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_COV,C3,0.03298577987926121
R10NORTH_AM,2026,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_COV,C3,0.025749354389402068
R10NORTH_AM,2027,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_COV,C3,0.01879971706102168
R10NORTH_AM,2028,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_COV,C3,0.012116514100958042
R10NORTH_AM,2029,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_COV,C3,0.0056814282199271204
R10NORTH_AM,2030,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_COV,C3,-0.0005220807516653769
R10NORTH_AM,2031,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_COV,C3,0.003914983651023052
R10NORTH_AM,2032,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_COV,C3,0.00827947734577017
R10NORTH_AM,2033,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_COV,C3,0.0125741284695704
R10NORTH_AM,2034,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_COV,C3,0.01680150953711701
R10NORTH_AM,2035,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_COV,C3,0.020964049243007432
R10NORTH_AM,2036,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_COV,C3,0.027696507566373763
R10NORTH_AM,2037,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_COV,C3,0.033985526021412804
R10NORTH_AM,2038,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_COV,C3,0.03987607307278118
R10NORTH_AM,2039,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_COV,C3,0.04540693763081083
R10NORTH_AM,2040,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_COV,C3,0.050611796884339366
R10NORTH_AM,2041,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_COV,C3,0.03572822402375331
R10NORTH_AM,2042,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_COV,C3,0.02157176269354033
R10NORTH_AM,2043,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_COV,C3,0.008060405336577592
R10NORTH_AM,2044,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_COV,C3,-0.004875880956120127
R10NORTH_AM,2045,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_COV,C3,-0.01729740395189472
R10NORTH_AM,2046,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_COV,C3,-0.026900111009495298
R10NORTH_AM,2047,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_COV,C3,-0.037250703657958795
R10NORTH_AM,2048,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_COV,C3,-0.04845615520193247
R10NORTH_AM,2049,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_COV,C3,-0.06064793992891593
R10NORTH_AM,2050,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_COV,C3,-0.07399027376763234
R10CHINA+,2025,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_COV,C3,0.06197155513768271
